FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
IM01MN00	IM01MN00	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging median ccd 1 amp location 0		
IM01SD00	IM01SD00	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging standard deviation ccd 1 amp location 0		
IM01MD01	IM01MD01	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging mean ccd 1 amp location 1		
IM01MN01	IM01MN01	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging median ccd 1 amp location 1		
IM01SD01	IM01SD01	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging standard deviation ccd 1 amp location 1		
IM02MD02	IM02MD02	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging mean ccd 2 amp location 2		
IM02MN02	IM02MN02	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging median ccd 2 amp location 2		
IM02SD02	IM02SD02	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging standard deviation ccd 2 amp location 2		
IM02MD03	IM02MD03	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging mean ccd 2 amp location 3		
IM02MN03	IM02MN03	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging median ccd 2 amp location 3		
IM02SD03	IM02SD03	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Imaging standard deviation ccd 2 amp location 3		
IMTYPE	IMTYPE	LRIS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y			MOSAIC	
INSTANGL	INSTANGL	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					porg-to-instrument angle	180	
INSTREV	INSTREV	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					Instrument revision	REDMARK4	
INTGAIN	INTGAIN	LRIS	double	e-/DN	FLOAT(126)	16	Y	N	N		18.8f					Y					intrinsic gain 	1	
KEEPPREP	KEEPPREP	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Keep prescan pixels	1	
KRYPTON	KRYPTON	native	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y			Y		Krypton lamp status	off	
LAMPS	LAMPS	native	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y				
LINECNT	LINECNT	LRIS	integer		NUMBER(*,0)	16	Y	N	N		16d					Y					Archon configuration LINECOUNT	2124	
LSERCLKD	LSERCLKD	native	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Last serial clock delay	160	
LST	LST	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					DCS Local sidereal time	56:21.6	
MERCURY	MERCURY	native	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y			Y		Mercury lamp status	off	
MJD-OBS	MJD_OBS	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Modified julian date of observation	57136.51057	
MPPMODE	MPPMODE	native	char		VARCHAR2(8 BYTE)	1	Y	Y	N		1s					Y			Y		MPP readout mode	F	
MSWAVE	MSWAVE	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Grating multislit wavelength	9305.146484	
NAMPSXY	NAMPSXY	LRIS	char		VARCHAR2(16 BYTE)	16	Y	N	N		16s					Y					active video inputs along axis1 axis2	2 2	
NAXIS	NAXIS	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Number of data axes	0	
NAXIS1	NAXIS1	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					length of data axis 1	4234	
NAXIS2	NAXIS2	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					length of data axis 2	4248	
NEON	NEON	native	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y			Y		Neon lamp status	off	
NPIXSAT	NPIXSAT	KOA	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Number of saturated pixels		
NSHFDN	NSHFDN	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					number of shuffle downs	0	
NSHFUP	NSHFUP	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					number of shuffle ups	0	
NSUBINT	NSUBINT	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Number of subexposures	0	
NUMAMPS	NUMAMPS	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y	Y	Y	Y	Y	Number of readout amplifiers	4	
NUMCLOS	NUMCLOS	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					number of shutter closes	1	
NUMOPEN	NUMOPEN	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					number of shutter opens	1	
NVIDINP	NVIDINP	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y	Y	Y	Y	Y	Number of video inputs	4	
OA	OA	KOA	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Observing assistant		
OBJECT	OBJECT	LRIS	char		VARCHAR2(70 BYTE)	70	Y	Y	N		70s					Y	Y		Y	Y	Object's name	NGC 4889	
OBSERVER	OBSERVER	LRIS	char		VARCHAR2(128 BYTE)	128	Y	Y	N		128s					Y			Y		Observer's name(s)	McConnell	
OBSMODE	OBSMODE	KOA,LRIS	char		VARCHAR2(16 BYTE)	16	Y	Y	Y		16s				IMAGING, SPEC, Imaging, Spectroscopy	Y	Y		Y	Y	Imaging or Spec mode		
OBSTYPE	OBSTYPE	LRIS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Type of observation	dark	
OFNAME	OFNAME	LRIS	char		VARCHAR2(32 BYTE)	32	Y	N	N		32s					Y					original file name	r210729_00005.fits	
OUTDIR	OUTDIR	LRIS	char		VARCHAR2(70 BYTE)	70	Y	Y	N		70s					Y			Y		Readout directory	/sdata243/lris9/2015apr24	
OUTFILE	OUTFILE	LRIS	char		VARCHAR2(70 BYTE)	70	Y	Y	N		70s					Y			Y		Readout filename prefix	r150424_	
OVRFLUSH	OVRFLUSH	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Postscan flush lines	0	
PA	PA	LRIS	double	degrees	FLOAT(126)	16	Y	N	N		18.8f					Y					DCS Rotator position angle	180	
PANE	PANE	LRIS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y	Y	Y	Y	Y	Mosaic pane	0,0,4096,4096	
PANE1	PANE1	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 1	0,0,0,0	
PANE10	PANE10	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 10	0,0,0,0	
PANE11	PANE11	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 11	0,0,0,0	
PANE12	PANE12	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 12	0,0,0,0	
PANE13	PANE13	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 13	0,0,0,0	
PANE14	PANE14	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 14	0,0,0,0	
PANE15	PANE15	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 15	0,0,0,0	
PANE16	PANE16	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 16	0,0,0,0	
PANE2	PANE2	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 2	0,0,0,0	
PANE3	PANE3	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 3	0,0,0,0	
PANE4	PANE4	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 4	0,0,0,0	
PANE5	PANE5	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 5	0,0,0,0	
PANE6	PANE6	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 6	0,0,0,0	
PANE7	PANE7	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 7	0,0,0,0	
PANE8	PANE8	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 8	0,0,0,0	
PANE9	PANE9	LRIS	char	pixels	VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Mosaic readout window 9	0,0,0,0	
PANEFITS	PANEFITS	LRIS	char		VARCHAR2(48 BYTE)	48	Y	Y	N		48s					Y			Y		Pane fits hdu format	1HDU/pane/amp	
PANELIST	PANELIST	LRIS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Bitmask list of up to 16 panes	PANE	
PANERROR	PANERROR	LRIS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		List of active panes	NO_ERROR	
PARANG	PARANG	LRIS	double	degrees	FLOAT(126)	16	Y	N	N		18.8f					Y					DCS Parallactic angle astrometric	0	
PARANTEL	PARANTEL	LRIS	double	degrees	FLOAT(126)	16	Y	N	N		18.8f					Y					DCS Parallactic angle telescope	0	
PIXELCNT	PIXELCNT	LRIS	integer		NUMBER(*,0)	16	Y	N	N		16d					Y					Archon configuration PIXELCOUNT	2117	
PMFM	PMFM	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Telescope focus	0	
PMGAIN	PMGAIN	LRIS	double		FLOAT(126)	8	Y	N	N		18.8f					Y					Primary mirror gain	0.1	
PMMODE	PMMODE	LRIS	char		VARCHAR2(16 BYTE)	16	Y	N	N		16s					Y					Primary mirror control mode	run	
PMRMSRES	PMRMSRES	LRIS	double	nm	FLOAT(126)	16	Y	N	N		18.8f					Y					Primary mirror residual RMS	72.228048	
PMSNAP	PMSNAP	LRIS	integer	nanometers	NUMBER(*,0)	16	Y	N	N		16d					Y					Primary mirror config snapshot	10044	
PMTEMP	PMTEMP	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Primary mirror temperature	1.768983	
PONAME	PONAME	native	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Pointing origin name	REF	
POSTLINE	POSTLINE	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Postscan lines	20	
POSTPIX	POSTPIX	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y	Y	Y	Y	Y	Postscan pixels	80	
POW24V	POW24V	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		ADC electronics 24 volt power supply volt	25.95382881	
POXPOS	POXPOS	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					pointing-origin-x-position	10.95	
POYPOS	POYPOS	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					pointing-origin-y-position	-268.58	
PRECOL	PRECOL	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y	Y	Y	Y	Y	Prescan columns	7	
PREFLUSH	PREFLUSH	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Prescan flush lines	0	
PRELINE	PRELINE	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Presan lines	0	
PREROW	PREROW	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Prescan rows	0	
PT01MN00	PT01MN00	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan median ccd 1 amp location 0		
PT01MD00	PT01MD00	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan mean ccd 1 amp location 0		
PT01SD00	PT01SD00	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan standard deviation ccd 1 amp location 0		
PT01MN01	PT01MN01	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan median ccd 1 amp location 1		
PT01MD01	PT01MD01	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan mean ccd 1 amp location 1		
PT01SD01	PT01SD01	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan standard deviation ccd 1 amp location 1		
PT02MN02	PT02MN02	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan median ccd 2 amp location 2		
PT02MD02	PT02MD02	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan mean ccd 2 amp location 2		
PT02SD02	PT02SD02	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan standard deviation ccd 2 amp location 2		
PT02MN03	PT02MN03	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan median ccd 2 amp location 3		
PT02MD03	PT02MD03	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan mean ccd 2 amp location 3		
PT02SD03	PT02SD03	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Post scan standard deviation ccd 2 amp location 3		
RABASE	RABASE	LRIS	char		VARCHAR2(16 BYTE)	16	Y	N	N		16s					Y					DCS RA base	40:00.0	
RADECSYS	RADECSYS	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					Celestial coordinate system	ICRS	
RAOFF	RAOFF	LRIS	double	arcseconds	FLOAT(126)	16	Y	N	N		18.8f					Y					DCS RA offset	0	
REDFILT	REDFILT	native	char		VARCHAR2(32 BYTE)	32	Y	Y	Y		32s					Y	Y		Y	Y	Red filter name	Clear	
REDFNUM	REDFNUM	native	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Red filter number	1	
REDFOCUS	REDFOCUS	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Red focus position	-0.65876257	
ROTBASE	ROTBASE	LRIS	double	degrees	FLOAT(126)	16	Y	N	N		18.8f					Y					DCS Rotator base	-0.03	
ROTCALAN	ROTCALAN	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					rotator-calibration-angle	0	
ROTDEST	ROTDEST	LRIS	double	degrees	FLOAT(126)	16	Y	N	N		18.8f					Y					DCS Rotator user destination	180	
ROTDETS1	ROTDETS1	LRIS	char		VARCHAR2(16 BYTE)	16	Y	N	N		16s					Y					DCS Rotator time stamp 1	50:58.7	
ROTDETS2	ROTDETS2	LRIS	char		VARCHAR2(16 BYTE)	16	Y	N	N		16s					Y					DCS Rotator time stamp 2	50:59.2	
ROTPDEST	ROTPDEST	LRIS	double	degrees	FLOAT(126)	16	Y	N	N		18.8f					Y					DCS Rotator physical destination	179.38	
ROTMODE	ROTMODE	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Rotator mode	position angle	
ROTPOSN	ROTPOSN	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Rotator position	-10.00028084	
ROTPPOSN	ROTPPOSN	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Rotator physical position	-101.5810847	
ROTREFAN	ROTREFAN	LRIS	double	degrees	FLOAT(126)	16	Y	N	N		18.8f					Y					DCS Rotator reference angle	-0.62	
ROTSEL	ROTSEL	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					DCS Selected rotator	cass (cassegrain)	
ROTSTST	ROTSTST	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					DCS Rotator state string	INPOS	
ROTZERO	ROTZERO	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					rotator-zero-angle	0	
ROWSHFT	ROWSHFT	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Row shift per subintegration	0	
SAMPLMOD	SAMPLMOD	LRIS	integer		NUMBER(*,0)	16	Y	N	N		16d					Y					Archon configuration SAMPLEMODE	0	
SCRIPTNA	SCRIPTNA	LRIS	char		VARCHAR2(72 BYTE)	72	Y	N	N		72s					Y					Name of the current script	<undef>	
SECFOCUS	SECFOCUS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Secondary focus	-0.00044643	
SECSTST	SECSTST	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					DCS Secondary status string	UNINIT	
SECTHETX	SECTHETX	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Secondary mirror theta x	-0.00173903	
SECTHETY	SECTHETY	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Secondary mirror theta y	-0.00021283	
SHBLCLTM	SHBLCLTM	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Shutter blade closing time	0.0224	
SHBLOPTM	SHBLOPTM	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Shutter blade operning time	0.0368	
SHCLOCNT	SHCLOCNT	native	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Shutter closing count	1	
SHLATCLO	SHLATCLO	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y			0.0344	
SHLATOPN	SHLATOPN	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Shutter latency on opening	0.0192	
SHOPNCNT	SHOPNCNT	native	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y			1	
SIG2NOIS	SIG2NOIS	KOA	double		FLOAT(126)	16	Y	Y	Y		18.8f					Y			Y				
SIMPLE	SIMPLE	LRIS	char		VARCHAR2(8 BYTE)	1	Y	Y	N		1s					Y			Y		File conforms to FITS standard	T	
SIMULATE	SIMULATE	native	char		VARCHAR2(8 BYTE)	1	Y	Y	N		1s					Y			Y		DCS simulation	F	
SKYPA	SKYPA	KOA	double	degrees	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Slit sky position angle		
SLITGRAB	SLITGRAB	native	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		Slitmask transport name	deployed	
SLITLEN	SLITLEN	KOA	double	arcsec	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Slit length on sky		
SLITMASK	SLITMASK	native	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Slitmask	3	
SLITNAME	SLITNAME	LRIS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y	Y		Y	Y	Slit name	long_0.7	
SLITWIDT	SLITWIDT	KOA	double	arcsec	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Slit width on sky		
SPATSCAL	SPATSCAL	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		CCD pixel scal, spatial		
SPECRES	SPECRES	KOA	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Nominal spectral resolution		
ST	ST	native	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		Sidereal time	02:10.3	
STATEID	STATEID	LRIS	char		VARCHAR2(32 BYTE)	32	Y	N	N		32s					Y					Instrument configuration identifier	<undef>	
STATENAM	STATENAM	LRIS	char		VARCHAR2(32 BYTE)	32	Y	N	N		32s					Y					Instrument configuration name	<undef>	
STTEMP0	STTEMP0	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Archon backplane temp	8.38	
STTEMP2	STTEMP2	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Archon module 2 temp	12.38	
STTEMP3	STTEMP3	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Archon module 3 temp	14.19	
STTEMP4	STTEMP4	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Archon module 4 temp	13.06	
STTEMP5	STTEMP5	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Archon module 5 temp	12	
STTEMP6	STTEMP6	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Archon module 6 temp	13.94	
STTEMP7	STTEMP7	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Archon module 7 temp	14.25	
STTEMP8	STTEMP8	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					Archon module 8 temp	12.81	
TAPLINE0	TAPLINE0	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					Archon configuration TAPLINE0	AD2L,1.0,113	
TAPLINE1	TAPLINE1	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					Archon configuration TAPLINE1	AD4R,1.0,114	
TAPLINE2	TAPLINE2	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					Archon configuration TAPLINE2	AD1L,1.0,122	
TAPLINE3	TAPLINE3	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					Archon configuration TAPLINE3	AD3R,1.0,127	
TAPLINES	TAPLINES	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					Archon configuration TAPLINES	4	
TARGDEC	TARGDEC	LRIS	char		VARCHAR2(16 BYTE)	16	Y	N	N		16s					Y					DCS Target Dec	+00:00:00.0	
TARGEPOC	TARGEPOC	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					target-epoch	0	
TARGEQUI	TARGEQUI	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					target-equinox	0	
TARGFRAM	TARGFRAM	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					target-frame	mount az/el	
TARGNAME	TARGNAME	LRIS	char		VARCHAR2(70 BYTE)	70	Y	Y	N		70s					Y	Y		Y	Y	Target name	NGC4889	
TARGPMDC	TARGPMDC	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					target-proper-motion-dec	0	
TARGPMRA	TARGPMRA	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					target-proper-motion-ra	0	
TARGRA	TARGRA	LRIS	char		VARCHAR2(16 BYTE)	16	Y	N	N		16s					Y					DCS Target RA	00:00.0	
TARGWAVE	TARGWAVE	LRIS	double		FLOAT(126)	16	Y	N	N		18.8f					Y					target-wavelength	1.65	
TELAPSE	TELAPSE	LRIS	double	seconds	FLOAT(126)	16	Y	N	N		18.8f					Y					dark current duration	1.000126208	
TELESCOP	TELESCOP	DCS	char		VARCHAR2(70 BYTE)	70	Y	Y	N		70s					Y			Y		Telescope name	Keck I	
TELFOCUS	TELFOCUS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Telescope focus	-0.00127984	
TEMP1C	TEMP1C	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		ADC temperature 1 celsius	-100	
TEMP2C	TEMP2C	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		ADC temperature 2 celsius	-100	
TEMPDET	TEMPDET	LRIS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Detector temperature	-99.40118408	
TEMPELC	TEMPELC	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		ADC temperature electronics celsius	21.94820595	
TEMPPKG	TEMPPKG	LRIS	double	degC	FLOAT(126)	16	Y	N	N		18.8f					Y					package temp	-120.071	
TEMPSET	TEMPSET	LRIS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		CCD desired dewar temperature	-99.99365997	
TERTDEST	TERTDEST	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					DCS Tertiary user destination	cass	
TERTPOSN	TERTPOSN	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					DCS Tertiary user position	stowed	
TERTSTST	TERTSTST	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					DCS Tertiary status string	STANDBY	
TRACKING	TRACKING	LRIS	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					DCS Servos tracking status	no	
TODISK	TODISK	native	char		VARCHAR2(8 BYTE)	1	Y	Y	N		1s					Y			Y		Write to disk	T	
TRAPDOOR	TRAPDOOR	native	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		Trapdoor status	open	
TTIME	TTIME	native	double	sec	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Total exposure time	600	
TUBETEMP	TUBETEMP	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Tube temperature	1.41816	
TV1FILT	TV1FILT	native	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Offset guider filter	-999999999	
TV1FPOS	TV1FPOS	native	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Offset guider positions	218.7006683	
TV2FILT	TV2FILT	native	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Slit viewing guider filter	-999999999	
UTBM15V	UTBM15V	LRIS	double	ADC	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		CCD minus 15 volts	-16.2165184	
UTBP15V	UTBP15V	LRIS	double	ADC	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		CCD plus 15 volts	16.3839283	
UTBP30V	UTBP30V	LRIS	double	ADC	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		CCD plus 30 volts	34.78017426	
UTBP5V	UTBP5V	LRIS	double	ADC	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		CCD plus 5 volts	4.94217348	
UTBTEMP	UTBTEMP	LRIS	double	celsius	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Temperature of CCD controller	1.5	
UTC-END	UTC_END	LRIS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		UTC time of end of exposure	25:13.5	
VBIN2	VBIN2	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					Archon code VBIN2	0	
VIDINACT	VIDINACT	native	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Vidinact	15	
VIDOFF1	VIDOFF1	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Video offset amplifier 1	1611	
VIDOFF2	VIDOFF2	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Video offset amplifier 2	1876	
VIDOFF3	VIDOFF3	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Video offset amplifier 3	1540	
VIDOFF4	VIDOFF4	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Video offset amplifier 4	1822	
VOFFSET0	VOFFSET0	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Video offset amplifier 1	1799	
VOFFSET1	VOFFSET1	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Video offset amplifier 2	1842	
VOFFSET2	VOFFSET2	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Video offset amplifier 3	1933	
VOFFSET3	VOFFSET3	LRIS	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y			Y		Video offset amplifier 4	1762	
VUDS	VUDS	LRIS	integer		NUMBER(*,0)	8	Y	N	N		8d					Y					Archon code VUDS	2	
WAVEBLUE	WAVEBLUE	KOA	integer	angstroms	NUMBER(*,0)	16	Y	Y	N		16d					Y	Y		Y	Y	Blue end wavelength		
