FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
TARGEPOC	TARGEPOC	DCS	integer		NUMBER(*,0)	8	Y	Y	N		16d										DCS Target epoch	 	
TARGEQUI	TARGEQUI	DCS	integer		NUMBER(*,0)	8	Y	Y	N		16d										DCS Target equinox	 	
TARGFRAM	TARGFRAM	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										target-frame	 	
TARGNAME	TARGNAME	DCS	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y	Y			Y	DCS Target name	 	
TARGPLAX	TARGPLAX	DCS	integer		NUMBER(*,0)	8	Y	Y	N		16d										[arcsec] target parallax	 	
TARGPMDC	TARGPMDC	DCS	integer		NUMBER(*,0)	8	Y	Y	N		16d										[arcsec/yr] target proper motion dec	 	
TARGPMRA	TARGPMRA	DCS	integer		NUMBER(*,0)	8	Y	Y	N		16d										[s/yr] target proper motion ra	 	
TARGRA	TARGRA	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					[h] DCS Target RA	 	
TARGRADV	TARGRADV	DCS	integer		NUMBER(*,0)	8	Y	Y	N		16d										[km/s] target radial velocity	 	
TARGWAVE	TARGWAVE	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f										target-wavelength	 	
TELESCOP	TELESCOP	KOA	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					Telescope	 	
TELFOCUS	TELFOCUS	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] Telescope focus	 	
TERTDEST	TERTDEST	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Tertiary user destination	 	
TERTPOSN	TERTPOSN	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Tertiary user position	 	
TERTSTST	TERTSTST	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					DCS Tertiary status string	 	
TFIELDS	TFIELDS	KPF	integer		NUMBER(*,0)	8	Y	Y	N		16d										number of table fields	 	
TFORM1	TFORM1	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM10	TFORM10	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM100	TFORM100	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM101	TFORM101	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM102	TFORM102	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM103	TFORM103	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM104	TFORM104	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM105	TFORM105	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM106	TFORM106	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM107	TFORM107	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM108	TFORM108	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM109	TFORM109	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM11	TFORM11	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM110	TFORM110	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM111	TFORM111	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM112	TFORM112	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM113	TFORM113	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM114	TFORM114	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM115	TFORM115	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM116	TFORM116	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM117	TFORM117	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM118	TFORM118	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM119	TFORM119	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM12	TFORM12	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM120	TFORM120	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM121	TFORM121	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM122	TFORM122	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM123	TFORM123	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM124	TFORM124	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM125	TFORM125	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM126	TFORM126	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM127	TFORM127	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM128	TFORM128	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM129	TFORM129	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM13	TFORM13	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM130	TFORM130	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM131	TFORM131	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM132	TFORM132	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM133	TFORM133	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM134	TFORM134	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM135	TFORM135	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM136	TFORM136	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM137	TFORM137	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM138	TFORM138	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM139	TFORM139	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM14	TFORM14	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM140	TFORM140	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM141	TFORM141	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM142	TFORM142	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM143	TFORM143	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM144	TFORM144	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM145	TFORM145	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM146	TFORM146	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM147	TFORM147	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM148	TFORM148	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM149	TFORM149	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM15	TFORM15	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM150	TFORM150	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM151	TFORM151	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM152	TFORM152	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM153	TFORM153	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM154	TFORM154	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM155	TFORM155	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM156	TFORM156	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM157	TFORM157	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM158	TFORM158	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM159	TFORM159	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM16	TFORM16	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM160	TFORM160	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM161	TFORM161	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM162	TFORM162	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM163	TFORM163	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM164	TFORM164	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM165	TFORM165	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM166	TFORM166	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM167	TFORM167	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM168	TFORM168	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM169	TFORM169	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM17	TFORM17	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM170	TFORM170	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM171	TFORM171	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM172	TFORM172	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM173	TFORM173	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM174	TFORM174	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM175	TFORM175	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM176	TFORM176	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM177	TFORM177	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM178	TFORM178	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM179	TFORM179	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM18	TFORM18	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM180	TFORM180	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM181	TFORM181	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM182	TFORM182	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM183	TFORM183	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM184	TFORM184	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM185	TFORM185	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM186	TFORM186	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM187	TFORM187	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM188	TFORM188	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM189	TFORM189	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM19	TFORM19	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM190	TFORM190	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM191	TFORM191	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM192	TFORM192	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM193	TFORM193	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM194	TFORM194	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM195	TFORM195	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM196	TFORM196	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM197	TFORM197	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM198	TFORM198	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM199	TFORM199	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM2	TFORM2	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM20	TFORM20	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM200	TFORM200	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM201	TFORM201	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM202	TFORM202	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM203	TFORM203	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM204	TFORM204	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM205	TFORM205	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM206	TFORM206	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM207	TFORM207	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM208	TFORM208	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM209	TFORM209	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM21	TFORM21	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM210	TFORM210	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM211	TFORM211	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM212	TFORM212	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM213	TFORM213	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM214	TFORM214	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM215	TFORM215	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM216	TFORM216	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM217	TFORM217	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM218	TFORM218	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM219	TFORM219	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM22	TFORM22	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM220	TFORM220	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM221	TFORM221	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM222	TFORM222	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM223	TFORM223	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM224	TFORM224	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM225	TFORM225	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM226	TFORM226	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM227	TFORM227	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM228	TFORM228	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM229	TFORM229	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM23	TFORM23	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM230	TFORM230	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM231	TFORM231	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM232	TFORM232	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM233	TFORM233	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM234	TFORM234	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM235	TFORM235	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM236	TFORM236	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM237	TFORM237	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM238	TFORM238	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM239	TFORM239	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM24	TFORM24	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM240	TFORM240	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM241	TFORM241	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM242	TFORM242	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM243	TFORM243	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM244	TFORM244	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM245	TFORM245	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM246	TFORM246	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM247	TFORM247	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM248	TFORM248	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM249	TFORM249	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM25	TFORM25	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM250	TFORM250	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM251	TFORM251	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM252	TFORM252	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM253	TFORM253	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM254	TFORM254	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM255	TFORM255	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM256	TFORM256	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM257	TFORM257	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM258	TFORM258	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM259	TFORM259	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM26	TFORM26	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM260	TFORM260	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM261	TFORM261	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM262	TFORM262	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM263	TFORM263	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM264	TFORM264	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM265	TFORM265	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM266	TFORM266	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM267	TFORM267	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM268	TFORM268	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM269	TFORM269	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM27	TFORM27	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM270	TFORM270	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM271	TFORM271	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM272	TFORM272	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM273	TFORM273	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM274	TFORM274	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM275	TFORM275	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM276	TFORM276	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM277	TFORM277	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM278	TFORM278	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM279	TFORM279	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM28	TFORM28	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM280	TFORM280	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM281	TFORM281	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM282	TFORM282	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM283	TFORM283	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM284	TFORM284	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM285	TFORM285	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM286	TFORM286	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM287	TFORM287	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM288	TFORM288	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM289	TFORM289	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM29	TFORM29	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM290	TFORM290	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM291	TFORM291	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM292	TFORM292	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM293	TFORM293	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM294	TFORM294	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM295	TFORM295	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM296	TFORM296	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM297	TFORM297	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM298	TFORM298	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM299	TFORM299	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM3	TFORM3	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM30	TFORM30	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM300	TFORM300	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM301	TFORM301	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM302	TFORM302	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM303	TFORM303	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM304	TFORM304	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM305	TFORM305	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM306	TFORM306	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM307	TFORM307	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM308	TFORM308	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM309	TFORM309	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM31	TFORM31	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM310	TFORM310	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM311	TFORM311	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM312	TFORM312	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM313	TFORM313	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM314	TFORM314	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM315	TFORM315	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM316	TFORM316	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM317	TFORM317	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM318	TFORM318	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM319	TFORM319	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM32	TFORM32	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM320	TFORM320	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM321	TFORM321	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM322	TFORM322	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM323	TFORM323	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM324	TFORM324	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM325	TFORM325	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM326	TFORM326	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM327	TFORM327	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM328	TFORM328	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM329	TFORM329	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM33	TFORM33	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
