FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
G4TLTOFF	G4TLTOFF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating 4 tilt offset		
G4TLTORD	G4TLTORD	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating 4 tilt ordinal position		
G4TLTRAW	G4TLTRAW	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating 4 tilt raw position		
G4TLTSTA	G4TLTSTA	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating 4 tilt status		
G4TLTTOR	G4TLTTOR	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		grating 4 tilt torque		
G4TLTTRG	G4TLTTRG	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating 4 tilt target		
G4TLTVAL	G4TLTVAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		grating 4 tilt value		
G4TLTWAV	G4TLTWAV	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		grating 4 tilt wavelength		
GCLP1POS	GCLP1POS	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating clamp 1 position		
GCLP1TRG	GCLP1TRG	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating clamp 1 target		
GCLP2POS	GCLP2POS	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating clamp 2 position		
GCLP2TRG	GCLP2TRG	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating clamp 2 target		
GCLP4POS	GCLP4POS	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating clamp 4 position		
GCLP4TRG	GCLP4TRG	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating clamp 4 target		
GCLP5POS	GCLP5POS	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating clamp 5 position		
GCLP5TRG	GCLP5TRG	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating clamp 5 target		
GRATEFOP	GRATEFOP	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating fiducial		
GRATENAM	GRATENAM	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating name		
GRATEPIN	GRATEPIN	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating pin		
GRATEPOS	GRATEPOS	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating position		
GRATESTA	GRATESTA	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating status		
GRATETRG	GRATETRG	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating target		
GRSELCAL	GRSELCAL	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating selector status		
GRSELFOP	GRSELFOP	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating selector fiducial		
GRSELMOD	GRSELMOD	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating selector mode		
GRSELNAM	GRSELNAM	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating selector named position		
GRSELORD	GRSELORD	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating selector ordinal position		
GRSELRAW	GRSELRAW	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating selector raw position		
GRSELSTA	GRSELSTA	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		grating selector status		
GRSELTOR	GRSELTOR	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		grating selector torque		
GRSELTRG	GRSELTRG	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		grating selector target		
HA	HA	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		hour angle		
HATCHPOS	HATCHPOS	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		hatch position		
HATCHTRG	HATCHTRG	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		hatch target		
HPLOGTIM	HPLOGTIM	DEIMOS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		datetime stamp of last datalogger scan		
IMTYPE	IMTYPE	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		image type		
INSTANGL	INSTANGL	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		instrument angle		
INSTFLIP	INSTFLIP	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		instrument flip		
INSTRUME	INSTRUME	DEIMOS	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y	Y		Y	Y	intrument		
IONPUMP1	IONPUMP1	DEIMOS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		ion pump 1 status		
IONPUMP2	IONPUMP2	DEIMOS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		ion pump 2 status		
KEEPPREP	KEEPPREP	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		keep prescan pixels		
LAMPS	LAMPS	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		arclamp status		
LATITUDE	LATITUDE	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		latitude		
LST	LST	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		local sidereal time		
MJD-OBS	MJD_OBS	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s	Y				Y	Y	Y	Y	Y	MJD of observation		
MOSMODE	MOSMODE	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		multi-object mode		
NAXIS	NAXIS	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		naxis		
NSUBINT	NSUBINT	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		number of sub integrations		
NVIDINP	NVIDINP	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		number of video inputs		
OBJECT	OBJECT	DEIMOS	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y			Y		object		
OBSERVER	OBSERVER	DEIMOS	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y			Y		observer		
OBSTYPE	OBSTYPE	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		observation type		
OUTDIR	OUTDIR	DEIMOS	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y			Y		data output directory		
OUTFILE	OUTFILE	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		output file		
OVRFLUSH	OVRFLUSH	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		postscan flush lines		
PANE	PANE	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane		
PANE1	PANE1	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 1		
PANE10	PANE10	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 10		
PANE11	PANE11	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 11		
PANE12	PANE12	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 12		
PANE13	PANE13	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 13		
PANE14	PANE14	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 14		
PANE15	PANE15	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 15		
PANE16	PANE16	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 16		
PANE2	PANE2	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 2		
PANE3	PANE3	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 3		
PANE4	PANE4	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 4		
PANE5	PANE5	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 5		
PANE6	PANE6	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 6		
PANE7	PANE7	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 7		
PANE8	PANE8	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 8		
PANE9	PANE9	DEIMOS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pane 9		
PANEFITS	PANEFITS	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		FITS pane		
PANELIST	PANELIST	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		pane list		
PANERROR	PANERROR	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		pane error		
PARANG	PARANG	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		parallactic angle		
PARANTEL	PARANTEL	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		parallactic angle of telescope		
PMFM	PMFM	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		primary mirror focus mode		
PONAME	PONAME	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name		
PONAME1	PONAME1	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 1		
PONAME2	PONAME2	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 2		
PONAME3	PONAME3	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 3		
PONAME4	PONAME4	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 4		
PONAME5	PONAME5	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 5		
PONAME6	PONAME6	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 6		
PONAME7	PONAME7	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 7		
PONAME8	PONAME8	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 8		
PONAME9	PONAME9	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		pointing origin name 9		
POSTLINE	POSTLINE	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		postflush line		
POSTPIX	POSTPIX	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		postpixels		
POXOFF	POXOFF	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x offset		
POXPOS	POXPOS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position		
POXPOS1	POXPOS1	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 1		
POXPOS2	POXPOS2	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 2		
POXPOS3	POXPOS3	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 3		
POXPOS4	POXPOS4	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 4		
POXPOS5	POXPOS5	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 5		
POXPOS6	POXPOS6	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 6		
POXPOS7	POXPOS7	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 7		
POXPOS8	POXPOS8	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 8		
POXPOS9	POXPOS9	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin x position 9		
POYOFF	POYOFF	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y offset		
POYPOS	POYPOS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position		
POYPOS1	POYPOS1	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 1		
POYPOS2	POYPOS2	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 2		
POYPOS3	POYPOS3	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 3		
POYPOS4	POYPOS4	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 4		
POYPOS5	POYPOS5	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 5		
POYPOS6	POYPOS6	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 6		
POYPOS7	POYPOS7	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 7		
POYPOS8	POYPOS8	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 8		
POYPOS9	POYPOS9	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		pointing origin y position 9		
PRECOL	PRECOL	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		number of unbinned prescan pixels per amplifier		
PREFLUSH	PREFLUSH	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		number of prescan lines to flush		
PRELINE	PRELINE	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		number of prescan lines		
PREROW	PREROW	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		number of prescan rows		
PROGNAME	PROGNAME	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		Observer assigned program ID		
RA	CRA	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N	angle	11s	Y				Y	Y	Y	Y	Y	right ascension		
ROTA1GOF	ROTA1GOF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator 1 gap offset		
ROTA1IOF	ROTA1IOF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator 1 index offset		
ROTA1QOF	ROTA1QOF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator 1 quality offset		
ROTA1TOF	ROTA1TOF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator 1 total offset		
ROTA2GOF	ROTA2GOF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator 2 gap offset		
ROTA2IOF	ROTA2IOF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator 2 index offset		
ROTA2QOF	ROTA2QOF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator 2 quality offset		
ROTA2TOF	ROTA2TOF	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator 2 total offset		
ROTATALG	ROTATALG	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator algorithm		
ROTATCAL	ROTATCAL	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator calibration status		
ROTATCMT	ROTATCMT	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator comment		
ROTATDCS	ROTATDCS	DEIMOS	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y			Y		rotator DCS control permission		
ROTATFOP	ROTATFOP	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator fiducial		
ROTATMOD	ROTATMOD	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator mode		
ROTATNAM	ROTATNAM	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator named position		
ROTATORD	ROTATORD	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator ordinal position		
ROTATSTA	ROTATSTA	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator status		
ROTATSTQ	ROTATSTQ	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator smoothed torque		
ROTATTOR	ROTATTOR	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator torque		
ROTATTRK	ROTATTRK	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator tracking		
ROTATTTK	ROTATTTK	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator time tracking		
ROTATTVA	ROTATTVA	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator value target		
ROTATVAL	ROTATVAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator value		
ROTATVEL	ROTATVEL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator velocity		
ROTBASE	ROTBASE	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator base value		
ROTDEST	ROTDEST	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator destination		
ROTERCNT	ROTERCNT	DCS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		rotator error count		
ROTERRS	ROTERRS	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator error status		
ROTMODE	ROTMODE	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		rotator mode		
ROTOFF	ROTOFF	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator offset		
ROTPDEST	ROTPDEST	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator physical destination		
ROTPDSTS	ROTPDSTS	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator physical destination slow		
ROTPOSN	ROTPOSN	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator user position		
ROTPPOSN	ROTPPOSN	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator physical position		
ROTREFAN	ROTREFAN	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.2f					Y			Y		rotator reference angle		
ROTSEL	ROTSEL	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y			Y		rotator selected		
ROTSRVER	ROTSRVER	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		rotator servo error		
ROTSTST	ROTSTST	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		rotator status		
ROTZERO	ROTZERO	DCS	double		FLOAT(126)	16	Y	Y	N		18.2f					Y			Y		rotator zero point		
ROWSHFT	ROWSHFT	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		row shift for subintegration		
SECFOCUS	SECFOCUS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		secondary focus		
SECTHETX	SECTHETX	DCS	double		FLOAT(126)	16	Y	Y	N		18.2f					Y			Y		secondary angle X		
SECTHETY	SECTHETY	DCS	double		FLOAT(126)	16	Y	Y	N		18.2f					Y			Y		secondary angle Y		
SHBLCLTM	SHBLCLTM	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		shutter blade closing time		
SHBLOPTM	SHBLOPTM	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		shutter blade opening time		
SHCLOCNT	SHCLOCNT	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		shutter closing count		
SHLATCLO	SHLATCLO	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		shutter closure latency		
SHLATOPN	SHLATOPN	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		shutter opening latency		
SHOPNCNT	SHOPNCNT	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		shutter opening count		
SIMPLE	SIMPLE	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		simple		
SIMULATE	SIMULATE	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		simulation mode		
SLARMPOS	SLARMPOS	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask arm position		
SLARMTRG	SLARMTRG	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask arm target		
SLMSKBAR	SLMSKBAR	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask barcode		
SLMSKCAS	SLMSKCAS	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask calibration status		
SLMSKFOO	SLMSKFOO	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask foot state		
SLMSKFOP	SLMSKFOP	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask fiducial		
SLMSKLOC	SLMSKLOC	DEIMOS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y			Y		slitmask location		
SLMSKMAL	SLMSKMAL	DEIMOS	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y			Y		slitmask misaligned		
SLMSKNAM	SLMSKNAM	DEIMOS	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y	Y	Y	Y	Y	slitmask name		
SLMSKPOS	SLMSKPOS	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		slitmask position		
SLMSKSTA	SLMSKSTA	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask status		
SLMSKTRG	SLMSKTRG	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		slitmask target		
SLSELCAL	SLSELCAL	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask selector calibration status		
SLSELFOP	SLSELFOP	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask selector fiducial		
SLSELMOD	SLSELMOD	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask selector mode		
SLSELNAM	SLSELNAM	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask selector named position		
SLSELORD	SLSELORD	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		slitmask selector ordinal position		
SLSELRAW	SLSELRAW	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		slitmask selector raw position		
SLSELSTA	SLSELSTA	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		slitmask selector status		
SLSELTOR	SLSELTOR	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		slitmask selector torque		
SLSELTRG	SLSELTRG	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		slitmask selector target		
ST	ST	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		sidereal time		
TARGDEC	TARGDEC	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		target declination		
TARGEPOC	TARGEPOC	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		target epoch		
TARGEQUI	TARGEQUI	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		target equinox		
TARGFRAM	TARGFRAM	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		target frame		
TARGNAME	TARGNAME	DCS	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y	Y	Y	Y	Y	target name		
TARGPLAX	TARGPLAX	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		target parallax		
TARGPMDC	TARGPMDC	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		target proper motion dec		
TARGPMRA	TARGPMRA	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		target proper motion RA		
TARGRA	TARGRA	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		target RA		
TARGRADV	TARGRADV	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		target radial velocity		
TBAR1VAL	TBAR1VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		temperature sensor 1		
TBAR2VAL	TBAR2VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		temperature sensor 2		
TBAR3VAL	TBAR3VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		temperature sensor 3		
TBAR4VAL	TBAR4VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		temperature sensor 4		
TBAR5VAL	TBAR5VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		temperature sensor 5		
TBAR6VAL	TBAR6VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		temperature sensor 6		
TBAR7VAL	TBAR7VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		temperature sensor 7		
TBAR8VAL	TBAR8VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		temperature sensor 8		
TCAM1VAL	TCAM1VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		camera temperature sensor 1		
TCAM2VAL	TCAM2VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		camera temperature sensor 2		
TCAM3VAL	TCAM3VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		camera temperature sensor 3		
TCAM4VAL	TCAM4VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		camera temperature sensor 4		
TCAM5VAL	TCAM5VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		camera temperature sensor 5		
