FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
OBWFSTST	OBWFSTST	Native	char	n/a	VARCHAR2(24 BYTE)	24	Y	Y	N												State of FCS as string		
OBWLNAME	OBWLNAME	Native	char	n/a	VARCHAR2(24 BYTE)	24	Y	Y	N												Named position control for WLS		
OBWNNAME	OBWNNAME	Native	char	n/a	VARCHAR2(24 BYTE)	24	Y	Y	N												Named position control for WND		
OBWPNAME	OBWPNAME	Native	char	n/a	VARCHAR2(24 BYTE)	24	Y	Y	N												Named position control for WPS		
PA	PA	Native	double		FLOAT(126)	32	Y	Y	N												DCS Rotator position angle		
PARANG	PARANG	Native	double	degrees	FLOAT(126)	32	Y	Y	N												parallactic angle astrometric (103.85 deg)		
PARANTEL	PARANTEL	Native	double	degrees	FLOAT(126)	32	Y	Y	N												parallactic angle telescope (103.83 deg)		
PERSFILE	PERSFILE	Native	char		VARCHAR2(72 BYTE)	72	Y	Y	N														
PLATETMP	PLATETMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												Optical plate temperature		
PONAME	PONAME	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												pointing origin name		
PONAME1	PONAME1	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 1		
PONAME2	PONAME2	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 2		
PONAME3	PONAME3	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 3		
PONAME4	PONAME4	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 4		
PONAME5	PONAME5	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 5		
PONAME6	PONAME6	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 6		
PONAME7	PONAME7	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 7		
PONAME8	PONAME8	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 8		
PONAME9	PONAME9	Native	char		VARCHAR2(25 BYTE)	24	Y	Y	N												pointing origin name 9		
POXOFF	POXOFF	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin x offset (0.00 mm)		
POXPOS	POXPOS	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition (-0.22 mm)		
POXPOS1	POXPOS1	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 1 (-0.85 mm)		
POXPOS2	POXPOS2	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 2 (-0.22 mm)		
POXPOS3	POXPOS3	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 3 (-2.68 mm)		
POXPOS4	POXPOS4	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 4 (0.39 mm)		
POXPOS5	POXPOS5	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 5 (-0.57 mm)		
POXPOS6	POXPOS6	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 6 (3.42 mm)		
POXPOS7	POXPOS7	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 7 (-3.18 mm)		
POXPOS8	POXPOS8	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 8 (-0.05 mm)		
POXPOS9	POXPOS9	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin xposition 9 (-0.47 mm)		
POYOFF	POYOFF	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin y offset (0.00 mm)		
POYPOS	POYPOS	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition (-0.13 mm)		
POYPOS1	POYPOS1	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 1 (1.16 mm)		
POYPOS2	POYPOS2	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 2 (-0.13 mm)		
POYPOS3	POYPOS3	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 3 (53.23 mm)		
POYPOS4	POYPOS4	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 4 (-0.90 mm)		
POYPOS5	POYPOS5	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 5 (-54.47 mm)		
POYPOS6	POYPOS6	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 6 (0.57 mm)		
POYPOS7	POYPOS7	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 7 (-1.13 mm)		
POYPOS8	POYPOS8	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 8 (5.36 mm)		
POYPOS9	POYPOS9	Native	double	mm	FLOAT(126)	32	Y	Y	N												pointing origin yposition 9 (-5.83 mm)		
Q1OFFSET	Q1OFFSET	Native	integer		NUMBER(*,0)	16	Y	Y	N												PICNIC Quadrant 1 preamp offset		
Q2OFFSET	Q2OFFSET	Native	integer		NUMBER(*,0)	16	Y	Y	N												PICNIC Quadrant 2 preamp offset		
Q3OFFSET	Q3OFFSET	Native	integer		NUMBER(*,0)	16	Y	Y	N												PICNIC Quadrant 3 preamp offset		
Q4OFFSET	Q4OFFSET	Native	integer		NUMBER(*,0)	16	Y	Y	N												PICNIC Quadrant 4 preamp offset		
RABASE	RABASE	Native	char	hh:mm:ss.ss	VARCHAR2(16 BYTE)	16	Y	Y	N												DCS RA base		
RADECSYS	RADECSYS	Native	char		VARCHAR2(16 BYTE)	16	Y	Y	N												Coordinate system		
RAOFF	RAOFF	Native	double	arcsec	FLOAT(126)	32	Y	Y	N												DCS RA offset		
RDITIME	RDITIME	Native	double		FLOAT(126)	32	Y	Y	N												Time between sampling groups in seconds		
READDONE	READDONE	Native	integer		NUMBER(*,0)	16	Y	Y	N												Number of completed reads in last group		
READTIME	READTIME	Native	double	seconds	FLOAT(126)	32	Y	Y	N												Detector readout time		
RESETS	RESETS	Native	integer		NUMBER(*,0)	16	Y	Y	N												Number of resets before exposure		
ROOTNAME	ROOTNAME	Native	char	n/a	VARCHAR2(31 BYTE)	32	Y	Y	N												File Root Name		
ROTBASE	ROTBASE	Native	double	degrees	FLOAT(126)	32	Y	Y	N												DCS ratotator base		
ROTCALAN	ROTCALAN	Native	double	degrees	FLOAT(126)	32	Y	Y	N												rotator calibration angle (0.00 deg)		
ROTDEST	ROTDEST	Native	double	degrees	FLOAT(126)	32	Y	Y	N												DCS rotator user destination		
ROTDETS1	ROTDETS1	Native	char	hh:mm:ss.ss	VARCHAR2(16 BYTE)	16	Y	Y	N												DCS rotator time stamp 1		
ROTDETS2	ROTDETS2	Native	char	hh:mm:ss.ss	VARCHAR2(16 BYTE)	16	Y	Y	N												DCS rotator time stamp 2		
ROTMODE	ROTMODE	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												DCS rotator tracking mode		
ROTPDEST	ROTPDEST	Native	double	degrees	FLOAT(126)	32	Y	Y	N												DCS rotator physical destination		
ROTPOSN	ROTPOSN	Native	double	degrees	FLOAT(126)	32	Y	Y	N												rotator user position (217.69 deg)		
ROTPPOSN	ROTPPOSN	Native	double	degrees	FLOAT(126)	32	Y	Y	N												rotator physical position (61.54 deg)		
ROTREFAN	ROTREFAN	Native	double	degrees	FLOAT(126)	32	Y	Y	N												rotator reference angle (0.00 deg)		
ROTSEL	ROTSEL	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												DCS selected rotator		
ROTSTST	ROTSTST	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												DCS Rotator state string		
ROTZERO	ROTZERO	Native	double	degrees	FLOAT(126)	32	Y	Y	N												rotator-zero-angle		
RTMOTTMP	RTMOTTMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												Rotator motor temperature		
RTTOPTMP	RTTOPTMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												Rotator top temperature		
SAMPMODE	SAMPMODE	Native	char	n/a	VARCHAR2(16 BYTE)	16	Y	Y	N												1=Single; 2=CDS; 3=MCDS		
SAMPRATE	SAMPRATE	Native	integer	KHz	NUMBER(*,0)	16	Y	Y	N												Scam sampling rate in KHz		
SCAM1TMP	SCAM1TMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												SCAM detector temperature		
SCAM2TMP	SCAM2TMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												SCAM detector temperature		
SCAMFILT	SCAMFILT	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												SCAM filter position		
SCAMPA	SCAMPA	Native	double	degrees	FLOAT(126)	32	Y	Y	N												Scam position angle		
SCFLTTMP	SCFLTTMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												SCAM filter temperature		
SCIFILT1	SCIFILT1	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												Filter 1 position		
SCIFILT2	SCIFILT2	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												Filter 2 position		
SCRIPTNA	SCRIPTNA	Native	char		VARCHAR2(72 BYTE)	72	Y	Y	N												Name of current script		
SECFOCUS	SECFOCUS	Native	double	mm	FLOAT(126)	32	Y	Y	N												secondary mirror focus raw (1.325 mm)		
SECSTST	SECSTST	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												DCS Secondary status string		
SECTHETX	SECTHETX	Native	double	arcsec	FLOAT(126)	32	Y	Y	N												DCS secondary theta x		
SECTHETY	SECTHETY	Native	double	arcsec	FLOAT(126)	32	Y	Y	N												DCS secondary theta y		
SETNUM	SETNUM	Native	integer		NUMBER(*,0)	16	Y	Y	N												Dataset number		
SIG2NOIS	SIG2NOIS	Added	double		FLOAT(126)	32	Y	Y	N												Signal to noise estimage near image spectral center		
SIMPLE	SIMPLE	Native	char		VARCHAR2(8 BYTE)	8	Y	Y	N												File does conform to FITS standard		
SLITANG	SLITANG	Native	double	degrees	FLOAT(126)	32	Y	Y	N												Apparent slit angle on SCAM		
SLITCENT	SLITCENT	Native	char		VARCHAR2(16 BYTE)	16	Y	Y	N												X/Y center of the slit on SCAM		
SLITPA	SLITPA	Native	double	degrees	FLOAT(126)	32	Y	Y	N												Slit position angle		
SLITPOS	SLITPOS	Native	integer		NUMBER(*,0)	16	Y	Y	N												Slit Position		
SLITX	SLITX	Native	double		FLOAT(126)	32	Y	Y	N												X pixel of the center of the slit		
SLITY	SLITY	Native	double		FLOAT(126)	32	Y	Y	N												Y pixel of the center of the slit		
SPEC1TMP	SPEC1TMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												SPEC detector temperature		
SPEC2TMP	SPEC2TMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												SPEC detector temperature		
STARTX	STARTX	Native	integer		NUMBER(*,0)	16	Y	Y	N												Sub-array start x pixel		
STARTY	STARTY	Native	integer		NUMBER(*,0)	16	Y	Y	N												Sub-array start y pixel		
STATEID	STATEID	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												Instrument configuration identifier		
STATENAM	STATENAM	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												Instrument configuration name		
TARGDEC	TARGDEC	Native	char	dd:mm:ss.s	VARCHAR2(16 BYTE)	16	Y	Y	N												DCS target DEC		
TARGEPOC	TARGEPOC	Native	double		FLOAT(126)	32	Y	Y	N												target epoch (2000.000000)		
TARGEQUI	TARGEQUI	Native	double		FLOAT(126)	32	Y	Y	N												target equinox (2000.000000)		
TARGFRAM	TARGFRAM	Native	char	n/a	VARCHAR2(24 BYTE)	24	Y	Y	N												target frame		
TARGNAME	TARGNAME	Native	char	n/a	VARCHAR2(72 BYTE)	72	Y	Y	N											Y	DCS Target name		
TARGPLAX	TARGPLAX	Native	double	arcseconds	FLOAT(126)	32	Y	Y	N												target parallax (0.0 arcsec)		
TARGPMDC	TARGPMDC	Native	double	arcsec/yr	FLOAT(126)	32	Y	Y	N												target proper motion dec (0.000 arcsec/yr)		
TARGPMRA	TARGPMRA	Native	double	s/yr	FLOAT(126)	32	Y	Y	N												target proper motion ra (0.0000 s/yr)		
TARGRA	TARGRA	Native	char	hh:mm:ss.ss	VARCHAR2(16 BYTE)	16	Y	Y	N												DCS targer RA		
TARGRADV	TARGRADV	Native	double	km/s	FLOAT(126)	32	Y	Y	N												target radial velocity (0.000000 km/s)		
TARGWAVE	TARGWAVE	Native	double		FLOAT(126)	32	Y	Y	N												target-wavelength		
TELESCOP	TELESCOP	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												DCS telescope name		
TELFOCUS	TELFOCUS	Native	double	mm	FLOAT(126)	32	Y	Y	N												DCS telescope focus		
TERTDEST	TERTDEST	Native	char		VARCHAR2(16 BYTE)	16	Y	Y	N												DCS Tertiary user destination		
TERTPOSN	TERTPOSN	Native	char		VARCHAR2(16 BYTE)	16	Y	Y	N												DCS Tertiary user position		
TERTSTST	TERTSTST	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												DCS Tertiary status string		
TIMFILE	TIMFILE	Native	char		VARCHAR2(72 BYTE)	72	Y	Y	N												HxRG MCD code		
TMATMP	TMATMP	Native	double	degK	FLOAT(126)	32	Y	Y	N												Three mirror antistigmat temperature		
TRACKING	TRACKING	Native	char		VARCHAR2(16 BYTE)	16	Y	Y	N												DCS Servos tracking status		
TRUITIME	TRUITIME	Native	double	seconds	FLOAT(126)	32	Y	Y	N												Actual coadd integration time		
TUBETEMP	TUBETEMP	Native	double	degreesC	FLOAT(126)	32	Y	Y	N												tube temperature (2.90 degC)		
UTCLP	UTCLP	Native	char		VARCHAR2(16 BYTE)	16	Y	Y	N												OPEN/CLOSE TT CLMP ctrl loop		
UTEND	UTEND	Native	char	hh:mm:ss	VARCHAR2(16 BYTE)	16	Y	Y	N												UT end time of exposure		
UTGAIN	UTGAIN	Native	double		FLOAT(126)	32	Y	Y	N												Set TT loop gain		
UTSTART	UTSTART	Native	char	hh:mm:ss	VARCHAR2(16 BYTE)	16	Y	Y	N												UT start time of exposure		
VBIASGAT	VBIASGAT	Native	double	volts	FLOAT(126)	32	Y	Y	N												VBIASGATE (0x6004) voltage		
VBIASPWR	VBIASPWR	Native	double	volts	FLOAT(126)	32	Y	Y	N												VBIAS0PWER (0x6006) voltage		
VDD	VDD	Native	double	volts	FLOAT(126)	32	Y	Y	N												VDD (0x600E) voltage		
VDDA	VDDA	Native	double	volts	FLOAT(126)	32	Y	Y	N												VDDA (0x600C) voltage		
VPRAMRF1	VPRAMRF1	Native	double	volts	FLOAT(126)	32	Y	Y	N												VPREAMPREF1 (0x60138) voltage		
VPREMDRF	VPREMDRF	Native	double	volts	FLOAT(126)	32	Y	Y	N												VPREMIDREF (0x6034) voltage		
VREFMAIN	VREFMAIN	Native	double	volts	FLOAT(126)	32	Y	Y	N												VREFMAIN (0x602C) voltage		
VRESET	VRESET	Native	double	volts	FLOAT(126)	32	Y	Y	N												VRESET (0x6000) voltage		
VRPSTYPE	VRPSTYPE	Native	char		VARCHAR2(32 BYTE)	32	Y	Y	N												Vertical reference pixel subtraction type		
WCDMSTAT	WCDMSTAT	Native	char		VARCHAR2(16 BYTE)	16	Y	Y	N												Status of DM loop		
WCDTSTAT	WCDTSTAT	Native	char		VARCHAR2(25 BYTE)	25	Y	Y	N												Status of down tt loop		
WCSDIM	WCSDIM	Native	integer		NUMBER(*,0)	16	Y	Y	N												Number of WCS dimensions		
WCSNAME	WCSNAME	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												Descriptive name of this WCS		
WCUTSTAT	WCUTSTAT	Native	char		VARCHAR2(24 BYTE)	24	Y	Y	N												Status of up tt loop		
WSCNORFN	WSCNORFN	Native	char		VARCHAR2(72 BYTE)	72	Y	Y	N												Name of origin vec file		
WSFRRT	WSFRRT	Native	integer		NUMBER(*,0)	16	Y	Y	N												Frame rate for WFS cam (Hz)		
WSSMGN	WSSMGN	Native	integer		NUMBER(*,0)	16	Y	Y	N												WFS gain		
WSSMPRG	WSSMPRG	Native	integer		NUMBER(*,0)	16	Y	Y	N												WFS_SciMeas program		
WSSMREP	WSSMREP	Native	integer		NUMBER(*,0)	16	Y	Y	N												WFS SciMeas repetitions		
WXDOMHUM	WXDOMHUM	Added	double		FLOAT(126)	32	Y	Y	N												Inside dome humidity (%)		
WXDOMTMP	WXDOMTMP	Added	double	degreesC	FLOAT(126)	32	Y	Y	N												Inside dome temperature (deg C)		
WXDWPT	WXDWPT	Added	double	degreesC	FLOAT(126)	32	Y	Y	N												Dew point temperature (deg C)		
WXOUTHUM	WXOUTHUM	Added	double		FLOAT(126)	32	Y	Y	N												Outside humidity (%)		
WXOUTTMP	WXOUTTMP	Added	double	degreesC	FLOAT(126)	32	Y	Y	N												Outside temperature (deg C)		
WXPRESS	WXPRESS	Added	double	mb	FLOAT(126)	32	Y	Y	N												Pressure (mb)		
WXTIME	WXTIME	Added	char	hh:mm:ss.ss	VARCHAR2(16 BYTE)	16	Y	Y	N												UT of logged weather keyword values		
WXWNDIR	WXWNDIR	Added	double		FLOAT(126)	32	Y	Y	N												Wind direction (N through E)		
WXWNDSP	WXWNDSP	Added	double	mph	FLOAT(126)	32	Y	Y	N												Wind speed (mph)		
XENON	XENON	Native	char		VARCHAR2(8 BYTE)	8	Y	Y	N												Xenon lamp status		
	RA2000	NExScI	double		FLOAT(126)	11	Y	N	N		18.5f	Y				Y	Y		Y	Y	RA in decimal degrees, J2000 equinox	57.20858	
	Dec2000	NExScI	double		FLOAT(126)	16	Y	N	N		18.5f	Y				Y	Y		Y	Y	Declination in decimal degrees, J2000 equinox	-27.90427	
	UTDATETIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N	Y		Y	Y	Combined DATE_OBS and UT as a timestamp	2019-01-01 22:10:02 00:01:45	
	L0_INGTIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N			N		Time of metadata ingestion		
	FILEHAND	NExScI	char		VARCHAR2(151 BYTE)	151	Y	N	N		151s	Y				N	Y		Y	Y	Path to the file in the archive	/koadata23/OSIRIS/20210113/lev0/OS.20210113.17299.fits	
	SEMID	NExScI	char		VARCHAR2(21 BYTE)	21	Y	N	N		21s	Y				N	Y		Y	Y	SEMESTER and PROGID	2019B_ENG	
