FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
HA	HA	dcs	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					telescope hour angle	#ERROR!	
HEADVER	HEADVER		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Header config version		
HDRSHIFT	HDRSHIFT		integer		NUMBER(16)	16	Y	Y	N		16d					Y					number of HDR right-shift bits	16	
IMAGEMD	IMAGEMD	added	double	DN	FLOAT(126)	16	Y	Y	N		18.8f					Y					Imaging pixels, median 		
IMAGEMN	IMAGEMN	added	double	DN	FLOAT(126)	16	Y	Y	N		18.8f					Y					Imaging pixels, mean 		
IMAGESD	IMAGESD	added	double	DN	FLOAT(126)	16	Y	Y	N		18.8f					Y					Imaging pixels, standard deviation		
IMAGETYP	IMAGETYP	nirc2	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					ImageType		
IMTYPE	IMTYPE		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Image type		
INNERRAD	INNERRAD		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[lambda/D] QACITS inner circle radius	0	
INSTANGL	INSTANGL	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					porg to instrument angle	48	
INSTFLIP	INSTFLIP	dcs	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s				yes,no	Y					porg to instrument y flip		
INSTSTAT	INSTSTAT	added	integer		NUMBER(38)	8	Y	Y	N		8d					Y					KOA instrument status		
ISAO	ISAO	added	char		VARCHAR2(20 BYTE)	20	Y	N	N		20s				yes,no	Y					Adaptive optics		
ITIME	ITIME	nirc2	double	seconds	FLOAT(126)	16	Y	Y	N		18.8f					Y					Integration time per coadd		
KOAIMTYP	KOAIMTYP		char		VARCHAR2(68 BYTE)	68	Y	Y	Y		68s				object, flatlamp, flatlampoff, unknown, dark, bias, arclamp, undefined, calib	Y				Y	Image type - calibration or science frame		
KRYPTPWR	KRYPTPWR	nirc2 added	integer		NUMBER(38)	20	Y	Y	N		20d					Y					Krypton lamp control		
LAMPPWR	LAMPPWR	nirc2 added	integer		NUMBER(38)	20	Y	Y	N		20d					Y					Spectral lamp control		
LGRMSWF	LGRMSWF	ao	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					LGSAO RMS WF Residual		
LPDEBAND	LPDEBAND		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					QACITS loop dead band	0	
LPGAIN	LPGAIN		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					QACITS loop proportional gain	0	
LPINGAIN	LPINGAIN		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					QACITS loop integral gain	0	
LPMAXINT	LPMAXINT		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					QACITS loop maximum integrator	0	
LPMXCORR	LPMXCORR		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					QACITS loop maximum correction	0	
LPTTLIM	LPTTLIM		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[lambda/D] QACITS threshold for switching to sm	0	
LSAMPPWR	LSAMPPWR	ao	double	watts	FLOAT(126)	24	Y	Y	N		18.8f					Y					Amp Power 		
LSPROP	LSPROP	ao	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					Laser Propagating		
LST	LST	dcs	char		VARCHAR2(24 BYTE)	24	Y	N	N		24s					Y					local apparent sidereal time		
LTM1_1	LTM1_1		double		FLOAT(126)	20	Y	Y	N		18.8f					Y					ccd to image transformation		
LTM2_2	LTM2_2		double		FLOAT(126)	20	Y	Y	N		18.8f					Y					ccd to image transformation		
MAXWAVE	MAXWAVE	nirc2	double	microns	FLOAT(126)	20	Y	Y	N		18.8f					Y					maximum wavelength of passband		
MINWAVE	MINWAVE	nirc2	double	microns	FLOAT(126)	20	Y	Y	N		18.8f					Y					minimum wavelength of passband		
MJD	MJD		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Modified Julian day	60026.77	
MJD-OBS	MJD_OBS	dcs	double	days	FLOAT(126)	20	Y	Y	N		18.8f					Y					modified julian date of observation		
MLSKYCTS	MLSKYCTS	legacy	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Sky counts		
MULTISAM	MULTISAM	alad	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Number of multiple reads		
MZP	MZP	legacy-2 fits	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Adopted magnitude zero pointeger		
MZPALT	MZPALT	legacy-2 fits	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Alternate magnitude zero pointeger		
MZPALTSR	MZPALTSR	legacy-2 fits	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Source of the alternate zero pointeger		
MZPSRC	MZPSRC	legacy-2 fits	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Source of the adopted zero pointeger		
NAXIS	NAXIS	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Number of axes		
NAXIS1	NAXIS1	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Number of pixels in axis 1		
NAXIS2	NAXIS2	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Number of pixels in axis 2		
NCOADD	NCOADD	nirc2	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Coadds completed		
NEONPWR	NEONPWR	nirc2 added	integer		NUMBER(38)	20	Y	Y	N		20d					Y					Neon lamp control		
NFRAME	NFRAME		integer		NUMBER(38)	8	Y	Y	N		8d					Y					Video frames completed (RXV and (RXRV)		
NODE	NODE		double		FLOAT(126)	8	Y	Y	N		18.5f					Y					Predefined not to the Eas (arcsec)		
NODN	NODN		double		FLOAT(126)	8	Y	Y	N		18.5f					Y					Predefined not to the North (arcsec)		
NLDPTRAD	NLDPTRAD		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[lambda/D] QACITS null depth circle radius	0	
NLINEAR	NLINEAR	added	integer	DN	NUMBER(38)	16	Y	Y	N		16d					Y					Number of pixels above linearity		
NPIXSAT	NPIXSAT	added	integer	DN	NUMBER(38)	16	Y	Y	N		16d					Y					Number of saturated pixels 	65535	
NRAMP	NRAMP	nirc2	integer		NUMBER(38)	16	Y	Y	N		16d					Y					Ramps completed (UTR) 		
NSCI	NSCI		integer		NUMBER(16)	16	Y	Y	N		16d					Y					QACITS number of science frames in sequence	0	
NSLICE	NSLICE	nirc2	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Datacube slices completed 		
OA	OA	added	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					Observing assistant		
OBAMNAME	OBAMNAME	ao	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					Named position control for AFM		
OBASNAME	OBASNAME	ao-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Name position control for AFS		
OBFM1XRA	OBFM1XRA	ao-legacy	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					Raw value of FSM 1x-axis		
OBFM1YRA	OBFM1YRA	ao-legacy	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					Raw value of FSM 1y-axis		
OBFM2XRA	OBFM2XRA	ao-legacy	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					Raw value of FSM 2x-axis		
OBFM2YRA	OBFM2YRA	ao-legacy	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					Raw demand value of FSM 2x-axis		
OBFMDREN	OBFMDREN	ao	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					FSM Coordinated move use dar or not		
OBFMNAME	OBFMNAME	ao-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position ontrol for FSM		
OBFMXIM	OBFMXIM	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					Image plane x motion for FSM		
OBFMXPU	OBFMXPU	ao	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Pupil plane x motion for FSM		
OBFMYIM	OBFMYIM	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					Image plane y motion for FSM		
OBFMYPU	OBFMYPU	ao	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Pupil plane y motion for FSM		
OBFSNAME	OBFSNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for FSS		
OBIMNAME	OBIMNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for ISM		
OBJECT	OBJECT	alad	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y					Object name		
OBLBNAME	OBLBNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for LBS		
OBLBX	OBLBX		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] User-value-of-LBS-x-axis	0	
OBLBY	OBLBY		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] User-value-of-LBS-y-axis	0	
OBRT	OBRT	ao	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of ROT 		
OBRTNAME	OBRTNAME	ao-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for ROT		
OBSDNAME	OBSDNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for SOD		
OBSERVER	OBSERVER	alad	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y					Observer		
OBSFNAME	OBSFNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for SFP		
OBSFX	OBSFX	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of SFP x axis 		
OBSFY	OBSFY	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of SFP y axis		
OBSFZ	OBSFZ	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of SFP z axis 		
OBSI	OBSI	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of SFD		
OBSNNAME	OBSNNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for SND		
OBSWNAME	OBSWNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for SFW		
OBSWSTA	OBSWSTA	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s				on,off	Y					White light power status		
OBTSNAME	OBTSNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for TSS		
OBTSX	OBTSX	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of TSS x axis 		
OBTSY	OBTSY	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of TSS y axis 		
OBTSZ	OBTSZ	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of TSS z axis 		
OBWCNAME	OBWCNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for WCS		
OBWF	OBWF	ao	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					User value of FCS		
OBWFNAME	OBWFNAME	ao-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for FCS		
OBWFSTST	OBWFSTST	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					State of FCS as string		
OBWLNAME	OBWLNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for WLS		
OBWNNAME	OBWNNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for WND		
OBWPNAME	OBWPNAME	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Named position control for WPS		
OFFLINE	QOFFLINE		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Run QACITS offline	No	
OFFPSFF	OFFPSFF		char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y					Latest off-axis PSF image	tmp.fits	
OFFSET20	OFFSET20		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 20	0	
OFFSET21	OFFSET21		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 21	0	
OFFSET22	OFFSET22		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 22	0	
OFFSET23	OFFSET23		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 23	0	
OFFSET24	OFFSET24		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 24	0	
OFFSET25	OFFSET25		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 25	0	
OFFSET26	OFFSET26		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 26	0	
OFFSET27	OFFSET27		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 27	0	
OFFSET28	OFFSET28		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 28	0	
OFFSET29	OFFSET29		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 29	0	
OFFSET30	OFFSET30		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 30	0	
OFFSET31	OFFSET31		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 31	0	
OFFSET32	OFFSET32		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 32	0	
OFFSET33	OFFSET33		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 33	0	
OFFSET34	OFFSET34		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 34	0	
OFFSET35	OFFSET35		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 35	0	
OFFSET38	OFFSET38		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 38	0	
OFFSET39	OFFSET39		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 39	0	
OFFSET40	OFFSET40		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 40	0	
OFFSET41	OFFSET41		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 41	0	
OFFSET42	OFFSET42		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 42	0	
OFFSET43	OFFSET43		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 43	0	
OFFSET44	OFFSET44		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 44	0	
OFFSET45	OFFSET45		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 45	0	
OFFSET46	OFFSET46		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 46	0	
OFFSET47	OFFSET47		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 47	0	
OFFSET48	OFFSET48		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 48	0	
OFFSET49	OFFSET49		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 49	0	
OFFSET50	OFFSET50		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 50	0	
OFFSET51	OFFSET51		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 51	0	
OFFSET52	OFFSET52		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 52	0	
OFFSET53	OFFSET53		integer		NUMBER(16)	16	Y	Y	N		16d					Y					offset for AD chan 53	0	
OPSTBMIN	OPSTBMIN		integer		NUMBER(16)	16	Y	Y	N		16d					Y					QACITS minimum number of low tip-tilt variation	0	
OPTNMAX	OPTNMAX		integer		NUMBER(16)	16	Y	Y	N		16d					Y					QACITS maximum number of optimization iteration	0	
OPTTMDMX	OPTTMDMX		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					QACITS maximum tip-tilt modulus for stable regi	0	
PA	PA		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[deg] DCS Rotator position angle	294.93	
PARANG	PARANG	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					parallactic angle astrometric		
PARANTEL	PARANTEL	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					parallactic angle telescope 		
PCX	PCX		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[V] Centroid stage X	0	
PCXENA	PCXENA		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Centroid stage X enable	0	
PCY	PCY		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[V] Centroid stage Y	0	
PCYENA	PCYENA		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Centroid stage Y enable	0	
PCZ	PCZ		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[V] Centroid stage Z	0	
PCZENA	PCZENA		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Centroid stage Z enable	0	
PIXSCAL1	PIXSCAL1		double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Pixel scale of the horizontal		
PIXSCAL2	PIXSCAL2		double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Pixel scale of the vertical		
PLATESCL	PLATESCL	legacy 2-fits	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Platescale in arcsec/pixel		
PMAMPX	PMAMPX		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[V] PWS modulator amplitude X	0	
PMAMPY	PMAMPY		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[V] PWS modulator amplitude Y	0	
PMCF1BP	PMCF1BP		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM1 bypass	NECYPASS	
PMCF1NP	PMCF1NP		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM1 named position	on-axis	
PMCF1RX	PMCF1RX		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS FSM1 relative postion X	0	
PMCF1RY	PMCF1RY		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS FSM1 relative postion Y	0	
PMCF1ST	PMCF1ST		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM2 status	INPOS	
PMCF1X	PMCF1X		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS FSM1 postion X	2.918649	
PMCF1XNS	PMCF1XNS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM1 negative limit set X	FALSE	
PMCF1XPS	PMCF1XPS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM1 positive limit set X	FALSE	
PMCF1Y	PMCF1Y		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS FSM1 postion Y	2.613926	
PMCF1YNS	PMCF1YNS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM1 negative limit set Y	FALSE	
PMCF1YPS	PMCF1YPS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM1 positive limit set Y	FALSE	
PMCF2BP	PMCF2BP		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM2 bypass	NECYPASS	
PMCF2NP	PMCF2NP		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM2 named position	noName	
PMCF2RX	PMCF2RX		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS FSM2 relative postion X	0.070195	
PMCF2RY	PMCF2RY		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS FSM2 relative postion Y	-0.049325	
PMCF2ST	PMCF2ST		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM2 status	INPOS	
PMCF2X	PMCF2X		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS FSM2 postion X	6.303786	
PMCF2XNS	PMCF2XNS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM2 negative limit set X	FALSE	
PMCF2XPS	PMCF2XPS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM2 positive limit set X	FALSE	
PMCF2Y	PMCF2Y		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS FSM2 postion Y	6.810135	
PMCF2YNS	PMCF2YNS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM2 negative limit set Y	FALSE	
PMCF2YPS	PMCF2YPS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS FSM2 positive limit set Y	FALSE	
PMCFOC	PMCFOC		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[mm] PWS focus	-2.561168	
PMOFFX	PMOFFX		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[V] PWS modulator offset X	0.65	
PMOFFY	PMOFFY		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[V] PWS modulator offset Y	0.5	
PMRANGL	PMRANGL	nirc2	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					pupil drive's angular position		
PMSANGL	PMSANGL	nirc2	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					pupil wheel's angular position		
PMSNAME	PMSNAME	nirc2	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					pupil wheel's named position		
PMSRAW	PMSRAW	nirc2	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					pupil wheel's encoder position		
PMSSTAT	PMSSTAT	mech-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					pupil Wheels current state		
PMSTAT	PMSTAT		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					PWS modulator status	79	
PONAME	PONAME	dcs-legacy	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					pointegering origin name		
PONAME1	PONAME1	dcs-legacy	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					pointegering origin name 1		
PONAME2	PONAME2	dcs-legacy	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					pointegering origin name 2		
PONAME3	PONAME3	dcs-legacy	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					pointegering origin name 3		
POXPOS	POXPOS	dcs-legacy	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					pointegering origin xposition		
POXPOS1	POXPOS1	dcs-legacy	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					pointegering origin xposition 1		
POXPOS2	POXPOS2	dcs-legacy	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					pointegering origin xposition 2		
POXPOS3	POXPOS3	dcs-legacy	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					pointegering origin xposition 3		
POYPOS	POYPOS	dcs-legacy	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					pointegering origin yposition		
POYPOS1	POYPOS1	dcs-legacy	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					pointegering origin yposition 1		
POYPOS2	POYPOS2	dcs-legacy	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					pointegering origin yposition 2		
POYPOS3	POYPOS3	dcs-legacy	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					pointegering origin yposition 3		
PRCOM	PRCOM		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					PWS common	0	
PRDMLPG	PRDMLPG		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Set PWS DM loop gain	0	
PRDTLPG	PRDTLPG		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Set PWS DT loop gain	0	
PRENSYNC	PRENSYNC		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Enable Sync MGAOS PRTC	0	
PRFREQ	PRFREQ		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					PWS frequency	400	
PRHMAG	PRHMAG		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					PWS H maginitude estimate	0	
PRMOD	PRMOD		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					PWS modulation	0	
PRMODE	PRMODE		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					PWS SH mode	SHWFS	
PRSFAULT	PRSFAULT		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					PWS SAPHIRA fault	0	
PRSSETUP	PRSSETUP		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					PWS SAPHIRA setup	0	
PSOSTAT	PSOSTAT	mech-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Outer preslit current state		
PSIDIST	PSIDIST	nirc2	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					Inner preslit's distance from home		
PSINAME	PSINAME	nirc2	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Inner preslit's named position		
PSIRAW	PSIRAW	nirc2	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					Inner preslit's encoder position		
PSISTAT	PSISTAT	mech-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Inner preslit current state		
PSODIST	PSODIST	nirc2	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					Outer preslit's distance from home 		
PSONAME	PSONAME	nirc2	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Outer preslit's named position		
PSORAW	PSORAW	nirc2	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					Outer preslit's encoder position		
PTCHDIS	PTCHDIS		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Lakeshore ColdHead disable	1	
PTCHNAM	PTCHNAM		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Lakeshore ColdHead name	Coldhead	
PTCHTMP	PTCHTMP		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[deg K] Lakeshore ColdHead Temp	0	
PTFPDIS	PTFPDIS		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Lakeshore FocalPlane disable	1	
PTFPNAM	PTFPNAM		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Lakeshore FocalPlane name	Focalplane	
PTFPTMP	PTFPTMP		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[deg K] Lakeshore FocalPlane Temp	0	
PTISDIS	PTISDIS		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Lakeshore InnerSanctum disable	1	
PTISNAM	PTISNAM		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Lakeshore InnerSanctum name	Inner	
PTISTMP	PTISTMP		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[deg K] Lakeshore InnerSanctum Temp	0	
PTRSDIS	PTRSDIS		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Lakeshore RadiationShield disable	1	
PTRSNAM	PTRSNAM		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Lakeshore RadiationShield name	Rad	
PTRSTMP	PTRSTMP		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[deg K] Lakeshore RadiationShield Temp	0	
Q1OFFSET	Q1OFFSET	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Aladdin Quadrant 1 preamp offset		
Q2OFFSET	Q2OFFSET	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Aladdin Quadrant 2 preamp offset		
Q3OFFSET	Q3OFFSET	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Aladdin Quadrant 3 preamp offset		
Q4OFFSET	Q4OFFSET	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Aladdin Quadrant 4 preamp offset		
QAWFS	QAWFS		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					WFS used for QACITS	SHWFS	
