FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
SLMSKCAL	SLMSKCAL	ESI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					slitmask calibration state		
SLMSKERR	SLMSKERR	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					slitmask calibration error number		
SLMSKNAM	SLMSKNAM	ESI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y	Y			Y	slitmask named position	slot 41, Peg	
SLMSKORD	SLMSKORD	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					slitmask ordinal position		
SLMSKRAW	SLMSKRAW	ESI	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y					slitmask raw position		
SLMSKSTA	SLMSKSTA	ESI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					slitmask status		
SLMSKTOR	SLMSKTOR	ESI	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					slitmask torque		
ST	ST	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					sidereal time		
SYNOPFMT	SYNOPFMT	ESI	char		VARCHAR2(100 BYTE)	100	Y	Y	N		100s					Y					synopsis format		
SYNOPSIS	SYNOPSIS	ESI	char		VARCHAR2(100 BYTE)	100	Y	Y	N		100s					Y					synopsis of FITS keywords		
TARGDEC	TARGDEC	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					target declination		
TARGEPOC	TARGEPOC	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					target epoch		
TARGEQUI	TARGEQUI	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					target equinox		
TARGFRAM	TARGFRAM	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					target frame		
TARGNAME	TARGNAME	DCS	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y	Y			Y	target name	M92, sky	
TARGPLAX	TARGPLAX	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					target parallax		
TARGPMDC	TARGPMDC	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					target proper motion declination		
TARGPMRA	TARGPMRA	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					target proper motion right ascension		
TARGRA	TARGRA	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					target right ascension		
TARGRADV	TARGRADV	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					target radial velocity		
TELESCOP	TELESCOP	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					telescope name		
TELFOCUS	TELFOCUS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					telescope focus		
TEMPDET	TEMPDET	ESI	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					detector temperature		
TMPBOX0C	TMPBOX0C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor controller 0 electronics box temperature		
TMPBOX1C	TMPBOX1C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor controller 1 electronics box temperature		
TMPCAMC	TMPCAMC	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					camera exterior temperature		
TMPCIN0C	TMPCIN0C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor controller 0 coolant in temperature		
TMPCIN1C	TMPCIN1C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor contoller 1 coolant in temperature		
TMPCOLLC	TMPCOLLC	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor controller 0 collimator temperature		
TMPCOU0C	TMPCOU0C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor controller 0 coolant out temperature		
TMPCOU1C	TMPCOU1C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor controller 1 cooland out temperature		
TMPELE0C	TMPELE0C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor contoller 0 electronics temperature		
TMPELE1C	TMPELE1C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					motor contoller 1 electronics temperature		
TMPEXTC	TMPEXTC	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					spectrograph exterior temperature		
TMPFRM1C	TMPFRM1C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					frame 1 temperature		
TMPFRM2C	TMPFRM2C	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					frame 2 temperature		
TMPINTC	TMPINTC	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					spectrograph interior temperature		
TMPLAMPC	TMPLAMPC	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					calibration lamp temperature		
TMPOSSC	TMPOSSC	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					oss temperature		
TMPPRSMC	TMPPRSMC	ESI	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y					prism temperature		
TODISK	TODISK	ESI	char	boolean	VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					to disk		
TTIME	TTIME	ESI	integer	seconds	NUMBER(*,0)	8	Y	Y	N		11d					Y					exposure time		
TUBETEMP	TUBETEMP	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					tube temperature		
TVFILCAL	TVFILCAL	ESI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					guider filter calibration status		
TVFILERR	TVFILERR	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					guider filter error number		
TVFILFOP	TVFILFOP	ESI	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					guider filter fiducial		
TVFILNAM	TVFILNAM	ESI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					guider filter named position		
TVFILORD	TVFILORD	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					guider filter ordinal position		
TVFILRAW	TVFILRAW	ESI	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y					guider filter raw position		
TVFILSTA	TVFILSTA	ESI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					guider filter status		
TVFILTOR	TVFILTOR	ESI	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					guider filter torque		
TVFLIP	TVFLIP	ESI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					guider flip		
TVFOCCAL	TVFOCCAL	ESI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					guider focus calibration status		
TVFOCERR	TVFOCERR	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					guider focus error number		
TVFOCFOP	TVFOCFOP	ESI	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					guider focus fiducial		
TVFOCNAM	TVFOCNAM	ESI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					guider focus named position		
TVFOCORD	TVFOCORD	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					guider focus ordinal position		
TVFOCRAW	TVFOCRAW	ESI	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y					guider focus raw position		
TVFOCSTA	TVFOCSTA	ESI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					guider focus status		
TVFOCTOR	TVFOCTOR	ESI	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					guider focus torque		
TVPOWER	TVPOWER	ESI	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					guider focus torque		
UT	UT	DCS	char		VARCHAR2(16 BYTE)	16	N	Y	Y	time	16s					Y	Y			Y	coordinated universal time	22:10:02 00:01:45	
UTBFANS	UTBFANS	ESI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					utility board fans		
UTBTEMP	UTBTEMP	ESI	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					utility board temperature		
VOFFSET0	VOFFSET0	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					video offset amp 0		
VOFFSET1	VOFFSET1	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					video offset amp 1		
VOFFSET2	VOFFSET2	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					video offset amp 2		
VOFFSET3	VOFFSET3	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					video offset amp 3		
WINDOW	WINDOW	ESI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					window		
XFLIP	XFLIP	ESI	char	boolean	VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					camera x flip		
YFLIP	YFLIP	ESI	integer		NUMBER(*,0)	8	Y	Y	N		11d					Y					camera y flip		
	RA2000	NExScI	double		FLOAT(126)	11	Y	N	N		18.5f	Y				Y	Y			Y	RA in decimal degrees, J2000 equinox	57.20858	
	DEC2000	NexScI	double		FLOAT(126)	16	Y	N	N		18.5f	Y				Y	Y			Y	Declination in decimal degrees, J2000 equinox	-27.90427	
	UTDATETIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N	Y			Y	Combined DATE_OBS and UT as a timestamp	2019-01-01 22:10:02 00:01:45	
	L0_INGTIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N			N		Time of metadata ingestion		
	FILEHAND	NExScI	char		VARCHAR2(151)	151	Y	N	N		151s	Y				N	Y			Y	Path to the file in the archive	/koadata36/ESI/19990822/lev0/ES.19990822.70889.fits	
	SEMID	NExScI	char		VARCHAR2(21)	21	Y	N	N		21s	Y				N	Y			Y	SEMESTER and PROGID	2019A_ENG	
