FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
PONAME3	PONAME3	DCS	char		VARCHAR(24 BYTE)	24	Y	Y	N		24s					Y			Y		Pointing origin name 3		
PONAME4	PONAME4	DCS	char		VARCHAR(24 BYTE)	24	Y	Y	N		24s					Y			Y		Pointing origin name 4		
PONAME5	PONAME5	DCS	char		VARCHAR(24 BYTE)	24	Y	Y	N		24s					Y			Y		Pointing origin name 5		
PONAME6	PONAME6	DCS	char		VARCHAR(24 BYTE)	24	Y	Y	N		24s					Y			Y		Pointing origin name 6		
PONAME7	PONAME7	DCS	char		VARCHAR(24 BYTE)	24	Y	Y	N		24s					Y			Y		Pointing origin name 7		
PONAME8	PONAME8	DCS	char		VARCHAR(24 BYTE)	24	Y	Y	N		24s					Y			Y		Pointing origin name 8		
PONAME9	PONAME9	DCS	char		VARCHAR(24 BYTE)	24	Y	Y	N		24s					Y			Y		Pointing origin name 9		
POXOFF	POXOFF	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin x offset		
POXPOS	POXPOS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition		
POXPOS1	POXPOS1	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 1		
POXPOS2	POXPOS2	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 2		
POXPOS3	POXPOS3	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 3		
POXPOS4	POXPOS4	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 4		
POXPOS5	POXPOS5	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 5		
POXPOS6	POXPOS6	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 6		
POXPOS7	POXPOS7	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 7		
POXPOS8	POXPOS8	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 8		
POXPOS9	POXPOS9	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin xposition 9		
POYOFF	POYOFF	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin y offset		
POYPOS	POYPOS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition		
POYPOS1	POYPOS1	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 1		
POYPOS2	POYPOS2	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 2		
POYPOS3	POYPOS3	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 3		
POYPOS4	POYPOS4	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 4		
POYPOS5	POYPOS5	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 5		
POYPOS6	POYPOS6	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 6		
POYPOS7	POYPOS7	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 7		
POYPOS8	POYPOS8	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 8		
POYPOS9	POYPOS9	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Pointing origin yposition 9		
PRESSURE	PRESSURE	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Dewar pressure (torr)		
PWLOCA1	PWLOCA1	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 1 Outlet 1 device name		
PWLOCA2	PWLOCA2	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 1 Outlet 2 device name		
PWLOCA3	PWLOCA3	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 1 Outlet 3 device name		
PWLOCA4	PWLOCA4	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 1 Outlet 4 device name		
PWLOCA5	PWLOCA5	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 1 Outlet 5 device name		
PWLOCA6	PWLOCA6	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 1 Outlet 6 device name		
PWLOCA7	PWLOCA7	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 1 Outlet 7 device name		
PWLOCA8	PWLOCA8	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 1 Outlet 8 device name		
PWLOCB1	PWLOCB1	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 2 Outlet 1 device name		
PWLOCB2	PWLOCB2	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 2 Outlet 2 device name		
PWLOCB3	PWLOCB3	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 2 Outlet 3 device name		
PWLOCB4	PWLOCB4	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 2 Outlet 4 device name		
PWLOCB5	PWLOCB5	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 2 Outlet 5 device name		
PWLOCB6	PWLOCB6	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 2 Outlet 6 device name		
PWLOCB7	PWLOCB7	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 2 Outlet 7 device name		
PWLOCB8	PWLOCB8	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Power Strip 2 Outlet 8 device name		
PWSTATA1	PWSTATA1	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 1 Outlet 1 power status (0:off,1:on)		
PWSTATA2	PWSTATA2	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 1 Outlet 2 power status (0:off,1:on)		
PWSTATA3	PWSTATA3	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 1 Outlet 3 power status (0:off,1:on)		
PWSTATA4	PWSTATA4	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 1 Outlet 4 power status (0:off,1:on)		
PWSTATA5	PWSTATA5	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 1 Outlet 5 power status (0:off,1:on)		
PWSTATA6	PWSTATA6	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 1 Outlet 6 power status (0:off,1:on)		
PWSTATA7	PWSTATA7	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 1 Outlet 7 power status (0:off,1:on)		
PWSTATA8	PWSTATA8	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 1 Outlet 8 power status (0:off,1:on)		
PWSTATB1	PWSTATB1	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 2 Outlet 1 power status (0:off,1:on)		
PWSTATB2	PWSTATB2	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 2 Outlet 2 power status (0:off,1:on)		
PWSTATB3	PWSTATB3	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 2 Outlet 3 power status (0:off,1:on)		
PWSTATB4	PWSTATB4	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 2 Outlet 4 power status (0:off,1:on)		
PWSTATB5	PWSTATB5	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 2 Outlet 5 power status (0:off,1:on)		
PWSTATB6	PWSTATB6	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 2 Outlet 6 power status (0:off,1:on)		
PWSTATB7	PWSTATB7	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 2 Outlet 7 power status (0:off,1:on)		
PWSTATB8	PWSTATB8	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Power Strip 2 Outlet 8 power status (0:off,1:on)		
RADECSYS	RADECSYS	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Coordinate system		
RAOFF	RAOFF	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		right ascension offset (arcsec)		
RDITIME	RDITIME	MOSFIRE	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		Time between sampling groups in seconds		
READDONE	READDONE	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Reads actually completed in this coadd		
READS0	READS0	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Requested sampling mode reads		
READTIME	READTIME	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Detector readout time (sec)		
REGTMP1	REGTMP1	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Temperature at channel A		
REGTMP2	REGTMP2	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Temperature at channel B		
REPEAT	REPEAT	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Current repeat of dither pattern		
REPEATS	REPEATS	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Total number of dither pattern repeats		
RESETS	RESETS	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Number of resets before exposure		
RMPDROP	RMPDROP	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Number of drop frames in ramp		
RMPGROUP	RMPGROUP	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Number of groups in ramp		
RMPREADS	RMPREADS	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Number of reads in ramp		
RMPRESET	RMPRESET	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Number of resets in ramp		
ROTBASE	ROTBASE	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator base angle (0.00 deg)		
ROTCALAN	ROTCALAN	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator calibration angle (0.00 deg)		
ROTDEST	ROTDEST	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator user destination (0.00 deg)		
ROTERCNT	ROTERCNT	DCS	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		rotator error count		
ROTERRS	ROTERRS	DCS	char		VARCHAR(48 BYTE)	48	Y	Y	N		48s					Y			Y		rotator error string		
ROTMODE	ROTMODE	DCS	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		rotator tracking mode		
ROTOFF	ROTOFF	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator offset (0.00 deg)		
ROTPDEST	ROTPDEST	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator physical destination (-51.04 deg)		
ROTPDSTS	ROTPDSTS	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator physical destination slow (-51.04 deg)		
ROTPOSN	ROTPOSN	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator user position (-0.00 deg)		
ROTPPOSN	ROTPPOSN	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator physical position (-51.05 deg)		
ROTREFAN	ROTREFAN	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator reference angle (0.00 deg)		
ROTSEL	ROTSEL	DCS	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		rotator select		
ROTSRVER	ROTSRVER	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator servo error (arcsec)		
ROTSTST	ROTSTST	DCS	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		rotator state string		
ROTZERO	ROTZERO	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		rotator zero angle (deg)		
SATURATE	SATURATE	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Detector saturation level (DN) from config file		
SECFOCUS	SECFOCUS	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		secondary mirror focus raw (-2.543 mm)		
SECTHETX	SECTHETX	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		secondary mirror thetax (-422.2 arcsec)		
SECTHETY	SECTHETY	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		secondary mirror thetay (-21.2 arcsec)		
SIMULATE	SIMULATE	DCS	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		simulating dcs		
SKYPA0	SKYPA0	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		CSU position angle		
SKYPA0NM	SKYPA0NM	MOSFIRE	char		VARCHAR(72 BYTE)	72	Y	Y	N		72s					Y			Y		Description of skypa0		
SKYPA1	SKYPA1	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Guider position angle		
SKYPA1NM	SKYPA1NM	MOSFIRE	char		VARCHAR(72 BYTE)	72	Y	Y	N		72s					Y			Y		Description of skypa1		
SKYPA2	SKYPA2	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Science imaging field position angle		
SKYPA2NM	SKYPA2NM	MOSFIRE	char		VARCHAR(72 BYTE)	72	Y	Y	N		72s					Y			Y		Description of skypa2		
SKYPA3	SKYPA3	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Slit position angle		
SKYPA3NM	SKYPA3NM	MOSFIRE	char		VARCHAR(72 BYTE)	72	Y	Y	N		72s					Y			Y		Description of skypa3		
SMPMODE0	SMPMODE0	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Requested samp mode (1:Sing,2:CDS,3:MCDS,4:UTR)		
ST	ST	DCS	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		local apparent sidereal time (h)		
STARTX	STARTX	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Sub-array start x pixel		
STARTY	STARTY	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Sub-array start y pixel		
SYSGAIN	SYSGAIN	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		System gain in e- /ADU		
TARGDEC	TARGDEC	DCS	double	deg	FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target declination (-02:05:26.8 deg)		
TARGEPOC	TARGEPOC	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target epoch (2000.000000)		
TARGEQUI	TARGEQUI	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target equinox (2000.000000)		
TARGFRAM	TARGFRAM	DCS	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		target frame		
TARGPLAX	TARGPLAX	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target parallax (0.0 arcsec)		
TARGPMDC	TARGPMDC	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target proper motion dec (0.000 arcsec/yr)		
TARGPMRA	TARGPMRA	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target proper motion ra (0.0000 s/yr)		
TARGRA	TARGRA	DCS	double	deg	FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target right ascension (22:47:11.74 h)		
TARGRADV	TARGRADV	DCS	double	km/s	FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target radial velocity (0.000000 km/s)		
TARGTMP1	TARGTMP1	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Ch A desired temperature		
TARGTMP2	TARGTMP2	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Ch B desired temperature		
TARGWAVE	TARGWAVE	DCS	double	meter	FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		target wavelength (2.147 microns)		
TELFOCUS	TELFOCUS	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		telescope focus compensated (-1.709 mm)		
TIMFILE	TIMFILE	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Personality MCD code file name		
TMPACT1	TMPACT1	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Channel A control (0:off,1:on)		
TMPACT2	TMPACT2	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Channel B control (0:off,1:on)		
TMPLOC1	TMPLOC1	MOSFIRE	char		VARCHAR(40 BYTE)	40	Y	Y	N		40s					Y			Y		Ch C1 location name		
TMPLOC2	TMPLOC2	MOSFIRE	char		VARCHAR(40 BYTE)	40	Y	Y	N		40s					Y			Y		Ch C2 location name		
TMPLOC3	TMPLOC3	MOSFIRE	char		VARCHAR(40 BYTE)	40	Y	Y	N		40s					Y			Y		Ch C3 location name		
TMPLOC4	TMPLOC4	MOSFIRE	char		VARCHAR(40 BYTE)	40	Y	Y	N		40s					Y			Y		Ch C4 location name		
TMPLOC5	TMPLOC5	MOSFIRE	char		VARCHAR(40 BYTE)	40	Y	Y	N		40s					Y			Y		Ch D1 location name		
TMPLOC6	TMPLOC6	MOSFIRE	char		VARCHAR(40 BYTE)	40	Y	Y	N		40s					Y			Y		Ch D2 location name		
TMPLOC7	TMPLOC7	MOSFIRE	char		VARCHAR(40 BYTE)	40	Y	Y	N		40s					Y			Y		Ch D3 location name		
TMPLOC8	TMPLOC8	MOSFIRE	char		VARCHAR(40 BYTE)	40	Y	Y	N		40s					Y			Y		Ch D4 location name		
TUBETEMP	TUBETEMP	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		tube temperature (3.30 degC)		
TVANGL	TVANGL	DCS	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		porg to tv angle (89.8 deg)		
TVFLIP	TVFLIP	DCS	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		porg to tv y flip		
VBIASGAT	VBIASGAT	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Gate voltage of SCA in V, obtained from ASIC		
VBIASPWR	VBIASPWR	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Source voltage of SCA in V, obtained from ASIC		
VDD	VDD	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Digital SCA power supply in V (from ASIC)		
VDDA	VDDA	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Analog SCA supply voltage in V (from ASIC)		
VPRAMRF1	VPRAMRF1	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Ref volt 1 for internal preamp DAC in V (ASIC)		
VPREMDRF	VPREMDRF	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Mid ADC ref volt from bias blk in V (from ASIC)		
VREFMAIN	VREFMAIN	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Ref voltage from bias block in V (from ASIC)		
VRESET	VRESET	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Reset voltage in V, obtained from ASIC		
VRPSTYPE	VRPSTYPE	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Vertical reference pixel subtraction type		
WAT0_001	WAT0_001	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		Pixel coordinate system		
WAT1_001	WAT1_001	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		WCS projection for axis 1		
WAT2_001	WAT2_001	MOSFIRE	char		VARCHAR(32 BYTE)	32	Y	Y	N		32s					Y			Y		WCS projection for axis 2		
WCSDIM	WCSDIM	MOSFIRE	integer		NUMBER(*,0)	8	Y	Y	N		8d					Y			Y		Number of WCS dimensions		
WXDOMHUM	WXDOMHUM	KOA	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Dome humidity at WXTIME		
WXDOMTMP	WXDOMTMP	KOA	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Dome temperature at WXTIME		
WXDWPT	WXDWPT	KOA	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Dewpoint at WXTIME		
WXOUTHUM	WXOUTHUM	KOA	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Outside humidity at WXTIME		
WXOUTTMP	WXOUTTMP	KOA	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Outside temperature at WXTIME		
WXPRESS	WXPRESS	KOA	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Pressure at WXTIME		
WXTIME	WXTIME	KOA	char		VARCHAR(16 BYTE)	16	Y	Y	N		16s					Y			Y		Time of weather measurements		
WXWNDIR	WXWNDIR	KOA	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Wind direction at WXTIME		
WXWNDSP	WXWNDSP	KOA	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		Wind speed at WXTIME		
XOFFSET	XOFFSET	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		dither pattern X offset		
YOFFSET	YOFFSET	MOSFIRE	double		FLOAT(126)	24	Y	Y	N		18.8f					Y			Y		dither pattern Y/Nod offset		
	RA2000	NExScI	double		FLOAT(126)	11	Y	N	N		18.5f	Y				Y	Y		Y	Y	RA in decimal degrees, J2000 equinox	57.20858	
	DEC2000	NexScI	double		FLOAT(126)	16	Y	N	N		18.5f	Y				Y	Y		Y	Y	Declination in decimal degrees, J2000 equinox	-27.90427	
	UTDATETIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N	Y		Y	Y	Combined DATE_OBS and UT as a timestamp	2019-01-01 22:10:02 00:01:45	
	FILEHAND	NExScI	char		VARCHAR2(151 BYTE)	151	Y	N	N		151s	Y				N	Y		Y	Y	Path to the file in the archive	/koadata23/OSIRIS/20210113/lev0/OS.20210113.17299.fits	
	SEMID	NExScI	char		VARCHAR2(21 BYTE)	21	Y	N	N		21s	Y				N	Y		Y	Y	SEMESTER and PROGID	2019B_ENG	
