FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
CRVAL2C	CRVAL2C	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId3 iWaxis2 WCS C coord value @ refpix	0.0
CRVAL2D	CRVAL2D	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId3 iWaxis2 WCS D coord value @ refpix	0.0
CSEC1	CSEC1	KCWI	char		VARCHAR2(40 BYTE)	40	Y	Y	N		40s					Y					IRAF CCDSEC [CCDpix], readout sequence 0	[1:2048,1:2056]	
CSEC2	CSEC2	KCWI	char		VARCHAR2(40 BYTE)	40	Y	Y	N		40s					Y					IRAF CCDSEC [CCDpix], readout sequence 1	[4096:2049,1:2056]	
CSEC3	CSEC3	KCWI	char		VARCHAR2(40 BYTE)	40	Y	Y	N		40s					Y					IRAF CCDSEC [CCDpix], readout sequence 2	[1:2048,4112:2057]	
CSEC4	CSEC4	KCWI	char		VARCHAR2(40 BYTE)	40	Y	Y	N		40s					Y					IRAF CCDSEC [CCDpix], readout sequence 3	[4096:2049,4112:2057]	
CSYER1A	CSYER1A	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId1 iWaxis1 WCS A coord systematic error	0.0
CSYER1B	CSYER1B	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId1 iWaxis1 WCS B coord systematic error	0.0
CSYER1C	CSYER1C	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId3 iWaxis1 WCS C coord systematic error	0.0
CSYER1D	CSYER1D	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId3 iWaxis1 WCS D coord systematic error	0.0
CSYER2A	CSYER2A	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId1 iWaxis2 WCS A coord systematic error	0.0
CSYER2B	CSYER2B	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId1 iWaxis2 WCS B coord systematic error	0.0
CSYER2C	CSYER2C	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId3 iWaxis2 WCS C coord systematic error	0.0
CSYER2D	CSYER2D	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					ampId3 iWaxis2 WCS D coord systematic error	0.0
CTYPE1	CTYPE1	KOA	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Coordinate type and projection (RA)		
CTYPE2	CTYPE2	KOA	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Coordinate type and projection (DEC)		
CTYPE1A	CTYPE1A	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					ampId1 iWaxis1 WCS A coord/proj type	ampId1 AMPLIFIER_X
CTYPE1B	CTYPE1B	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					ampId1 iWaxis1 WCS B coord/proj type	PANE_X for ampId1
CTYPE1C	CTYPE1C	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					ampId3 iWaxis1 WCS C coord/proj type	ampId3 AMPLIFIER_X
CTYPE1D	CTYPE1D	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					ampId3 iWaxis1 WCS D coord/proj type	PANE_X for ampId3
CTYPE2A	CTYPE2A	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					ampId1 iWaxis2 WCS A coord/proj type	ampId1 AMPLIFIER_Y
CTYPE2B	CTYPE2B	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					ampId1 iWaxis2 WCS B coord/proj type	PANE_Y for ampId1
CTYPE2C	CTYPE2C	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					ampId3 iWaxis2 WCS C coord/proj type	ampId3 AMPLIFIER_Y
CTYPE2D	CTYPE2D	KCWI	char	units	VARCHAR2(32 BYTE)	32	Y	Y	N							Y					ampId3 iWaxis2 WCS D coord/proj type	PANE_Y for ampId3
CUNIT1A	CUNIT1A	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					ampId1 iWaxis1 WCS A physical unit	CCDpix
CUNIT1B	CUNIT1B	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					ampId1 iWaxis1 WCS B physical unit	CCDpix
CUNIT1C	CUNIT1C	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					ampId3 iWaxis1 WCS C physical unit	CCDpix
CUNIT1D	CUNIT1D	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					ampId3 iWaxis1 WCS D physical unit	CCDpix
CUNIT2A	CUNIT2A	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					ampId1 iWaxis2 WCS A physical unit	CCDpix
CUNIT2B	CUNIT2B	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					ampId1 iWaxis2 WCS B physical unit	CCDpix
CUNIT2C	CUNIT2C	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					ampId3 iWaxis2 WCS C physical unit	CCDpix
CUNIT2D	CUNIT2D	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					ampId3 iWaxis2 WCS D physical unit	CCDpix
CURRINST	CURRINST	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Current instrument	KCWI	
DATASUM	DATASUM	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					data unit checksum updated 2016-10-13T20:33:41	1985548719	
DATE	DATE_UT	KCWI	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s	Y				Y					file creation date (YYYY-MM-DDThh:mm:ss UT)	2016-11-02T12:47:12	
DATE-BEG	DATE_BEG	KCWI	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s	Y				Y					exposure begin	2016-11-02T12:47:05.068	
DATE-END	DATE_END	KCWI	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s	Y				Y					exposure end	2016-11-02T12:47:05.468	
DATE-OBS	DATE_OBS	DCS	char		DATE	12	N	Y	Y	date	12s	Y				Y	Y			Y	Universal date of observation	2/10/17	This should be in YYYY-MM-DD format, right?  [ACL]  Correct
DATEEEND	DATEEEND	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					[UT] end specialErase/flush/purge	2023-05-03T05:39:21.675
DATEERAS	DATEERAS	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					[UT] begin specialErase/flush/purge	2023-05-03T05:39:14.380
DATEPCLR	DATEPCLR	KCWI	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					most recent erase	2016-11-02T12:47:05.068	
DATEREAD	DATEREAD	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					[UT] readout begin	2023-05-03T05:40:01.833
DATEREND	DATEREND	KCWI	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					readout end	2016-11-02T12:47:12.365	
DATLEVEL	DATLEVEL	KOA	integer		NUMBER(*,0)	16	N	Y	N		16d					Y					Data reduction level		
DDEC	DDEC	DCS	double	arcseconds/s	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Diff Dec rate	0	
DEC	CDEC	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N	angle	16s	Y				Y					DCS Dec		Confirm that this is in sexagesimal and not decimal? [ACL]  Yes
DECBASE	DECBASE	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Dec base		
DECOFF	DECOFF	DCS	double	arcseconds	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Dec offset	13.3	
DISPSCAL	DISPSCAL	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					CCD pixel scale, dispersion		
DOMEPOSN	DOMEPOSN	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					Dome azimuth	290.2737915	
DOMESTST	DOMESTST	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					DCS Dome status string	TRACK	
DQA_DATE	DQA_DATE	KOA	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Date of DQA run		
DQA_VERS	DQA_VERS	KOA	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					DQA version number		
DRA	DRA	DCS	double	s/s	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Diff RA rate	0	
DSEC1	DSEC1	KCWI	char		VARCHAR2(40 BYTE)	40	Y	Y	N		40s					Y					IRAF DATASEC [FITSpix], readout sequence 0	[30:1053,1:1028]	
DSEC2	DSEC2	KCWI	char		VARCHAR2(40 BYTE)	40	Y	Y	N		40s					Y					IRAF DATASEC [FITSpix], readout sequence 1	[2271:1248,1:1028]	
DSEC3	DSEC3	KCWI	char		VARCHAR2(40 BYTE)	40	Y	Y	N		40s					Y					IRAF DATASEC [FITSpix], readout sequence 3	[30:1053,2200:1173]	
DSEC4	DSEC4	KCWI	char		VARCHAR2(40 BYTE)	40	Y	Y	N		40s					Y					IRAF DATASEC [FITSpix], readout sequence 4	[2271:1248,2200:1173]	
EL	EL	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Elevation	53.68	
ELAPTIME	ELAPTIME	KOA	double		FLOAT(126)	16	Y	Y	Y		18.5f		0			Y	Y			Y	Exposure time from XPOSURE		Confirm that we will use this to display exposure time?  [ACL]  Yes
EQUINOX	EQUINOX	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f		1855	2100		Y	Y				Telescope equinox	2000	
EXPTIME	EXPTIME	KCWI-F	double	s	FLOAT(126)	16	Y	Y	N		18.5f					Y					Exposure time	0.001	
EXTEND	EXTEND	KCWI	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					FITS dataset may contain extensions	TRUE	
FILENAME	FILENAME	KCWI-F	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					Filename	/s/sdata1400/kcwirun/2017feb16/kf170216_000001.fits	
FLIMAGIN	FLIMAGIN	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Flat lamp control 1	off	
FLSPECTR	FLSPECTR	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Flat lamp control 2	off	
FRAMEMOD	FRAMEMOD	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Archon FRAMEMODE for this readout	0
FRAMENO	FRAMENO	KCWI	integer		NUMBER(*,0)	16	Y	Y	Y		16d		0	9999		Y	Y			Y	frame number	1919	Can this actually go over 9999?  That's been max with previous instruments [ACL]  Probably could, but shouldn't.
GAIN1	GAIN1	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					gain (e-/DN) for amp 0	0.172	
GAIN2	GAIN2	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					gain (e-/DN) for amp 1	0.173	
GAIN3	GAIN3	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					gain (e-/DN) for amp 2	0.168	
GAIN4	GAIN4	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					gain (e-/DN) for amp 3	0.174	
GAINMODE	GAINMODE	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					CCD gain mode (low-0/high-1)	0
GAINMUL	GAINMUL	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					gain multiplier (1,2,5,10)	10	
GUIDFWHM	GUIDFWHM	KOA	double	arcsec	FLOAT(126)	24	Y	Y	N		18.5f					Y					FWHM of guide star		
GUIDING	GUIDING	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Guiding status	TRUE	
GUIDTIME	GUIDTIME	KOA	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					UT of GUIDFWHM value		
HA	HA	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Telescope hour angle		
HATNUM	HATNUM	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Instrument hatch position number (0,1)	0	
HATORD	HATORD	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Instrument hatch position number (0,1)	0
HATPOS	HATPOS	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Instrument hatch position name	Closed	
HBIN2	HBIN2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter HBIN2 for this readout	1
HEART_01	HEART_01	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					dcs2.UTC		
HEART_02	HEART_02	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kbds.UPTIME		
HEART_03	HEART_03	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kbes.UPTIME		
HEART_04	HEART_04	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kbgs.UPTIME		
HEART_05	HEART_05	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kbms.UPTIME		
HEART_06	HEART_06	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kbvs.UPTIME		
HEART_07	HEART_07	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kcas.UPTIME		
HEART_08	HEART_08	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kcwi.GSUPTIME		
HEART_09	HEART_09	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kp1s.UPTIME		
HEART_10	HEART_10	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kp2s.UPTIME		
HEART_11	HEART_11	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kp3s.UPTIME		
HEART_12	HEART_12	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kt1s.UPTIME		
HEART_13	HEART_13	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					kt2s.UPTIME		
HEART_14	HEART_14	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					krms.UPTIME	Heartbeat active
HEART_15	HEART_15	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					kros.UPTIME	Heartbeat active
HEART_16	HEART_16	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					krvs.UPTIME	Heartbeat active
HEART_17	HEART_17	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					kt1s.UPTIME	Heartbeat active
HEART_18	HEART_18	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					kt2s.UPTIME	Heartbeat active
HEATERI	HEATERI	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater system supply current	0.047
HEATERV	HEATERV	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater system supply voltage	27.802
HTRAD	HTRAD	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater A derivative term	0.0
HTRAI	HTRAI	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater A integral term	1.0
HTRAP	HTRAP	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater A proportional term	96.0
HTRATARG	HTRATARG	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[deg C] Archon heater A target temp	-125.0
HTRAVOLT	HTRAVOLT	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater A voltage	8.967
HTRBD	HTRBD	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater B derivative term	0.0
HTRBI	HTRBI	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater B integral term	0.5
HTRBP	HTRBP	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater B proportional term	48.0
HTRBTARG	HTRBTARG	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[deg C] Archon heater B target temp	-125.0
HTRBVOLT	HTRBVOLT	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Archon heater B voltage	0.9
H_LEFT	H_LEFT	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter H_LEFT for this readout	0
H_RIGHT	H_RIGHT	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter H_RIGHT for this readout	0
H_SPLIT	H_SPLIT	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter H_SPLIT for this readout	1
IDLECLOK	IDLECLOK	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					idle clocking	1	Ineger or floating point?  Integer
IFUENC	IFUENC	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					IFU encoder position (counts)	440394	
IFUNAM	IFUNAM	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y	Y			Y	IFU position name	Large	
IFUNUM	IFUNUM	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					IFU position number (0-5)	1	
IFUOFF	IFUOFF	KCWI-F	integer	counts	NUMBER(*,0)	16	Y	Y	N		16d					Y					IFU position offset	0	
IFUZERO	IFUZERO	KCWI-F	integer	counts	NUMBER(*,0)	16	Y	Y	N		16d					Y					IFU position zero	0	
IMAGEMD	IMAGEMD	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Imaging mean		
IMAGEMN	IMAGEMN	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Imaging median		
IMAGESD	IMAGESD	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Imaging standard deviation		
IMCPIX1	IMCPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] detector image pixels	2057
IMCPIX2	IMCPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] detector image pixels	4128
IMGNUM	IMGNUM	KCWI-F	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Image number	1	
IMOCPIX1	IMOCPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] image mixed with overscan pixels	0
IMOCPIX2	IMOCPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] image mixed with overscan pixels	0
IMPCPIX1	IMPCPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] image mixed with prescan pixels	1
IMPCPIX2	IMPCPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] image mixed with prescan pixels	0
IMTYPE	IMTYPE	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Image type		
INSEQ	INSEQ	KCWI-F	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Number in sequence	1	
INSTRUME	INSTRUME	DCS	char		VARCHAR2(68 BYTE)	68	N	Y	Y		68s					Y	Y				Instrument name	KCWI	
INTGAIN	INTGAIN	KCWI	double	e-DN	FLOAT(126)	16	Y	Y	N		18.5f					Y					intrinsic gain	1.45	
INTINTVL	INTINTVL	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[10 ns] parameter INT_INTRVL for this readout	349
INTSPEED	INTSPEED	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CCD integrator speed	1	
LINECNT	LINECNT	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] Archon LINECOUNT for this readout	2124
LMP0NAM	LMP0NAM	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					CAL Lamp 0 name	FeAr	
LMP0ONT	LMP0ONT	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 0 ON duration (s)	9516	
LMP0SHST	LMP0SHST	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 0 shutter (0-closed, 1-open)	0	
LMP0STAT	LMP0STAT	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 0 status (0-off, 1-on)	0	
LMP1NAM	LMP1NAM	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					CAL Lamp 1 name	ThAr	
LMP1ONT	LMP1ONT	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 1 ON duration (s)	31637	
LMP1SHST	LMP1SHST	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 1 shutter (0-closed, 1-open)	0	
LMP1STAT	LMP1STAT	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 1 status (0-off, 1-on)	0	
LMP2NAM	LMP2NAM	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					CAL Lamp 2 name	Aux	
LMP2ONT	LMP2ONT	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 2 ON duration (s)	0	
LMP2SHST	LMP2SHST	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 2 shutter (0-closed, 1-open)	0	
LMP2STAT	LMP2STAT	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 2 status (0-off, 1-on)	0	
LMP3NAM	LMP3NAM	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					CAL Lamp 3 name	Continuum A	
LMP3ONT	LMP3ONT	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 3 ON duration (s)	28776	
LMP3STAT	LMP3STAT	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					CAL Lamp 3 status (0-off, 1-on)	1	
LST	LST	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Local sidereal time	39:51.6	
MJD	MJD	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Modified Julian day	57800.67666	
M5CLAMP1	M5CLAMP1	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[V] MOD5/CLAMP1 for this readout	2.0
M5CLAMP2	M5CLAMP2	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[V] MOD5/CLAMP2 for this readout	2.0
M5CLAMP3	M5CLAMP3	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[V] MOD5/CLAMP3 for this readout	2.0
M5CLAMP4	M5CLAMP4	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[V] MOD5/CLAMP4 for this readout	2.0
M5PAGAIN	M5PAGAIN	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					MOD5/PREAMPGAIN for this readout	0
MIOFPIX1	MIOFPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] mixed image+overscan pixels	0
MIOFPIX2	MIOFPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] mixed image+overscan pixels	0
MPIFPIX1	MPIFPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] mixed prescan+image pixels	1
MPIFPIX2	MPIFPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] mixed prescan+image pixels	0
NAMPSXY	NAMPSXY	KCWI	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					active video inputs along axis1 axis2	2 2	
NAXIS	NAXIS	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					number of data axes	2	
NAXIS1	NAXIS1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					length of data axis 1	2300	
NAXIS2	NAXIS2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					length of data axis 2	2200	
NPIXSAT	NPIXSAT	KOA	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Number of saturated pixels		
NSHFDN	NSHFDN	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					number of shuffle downs	0	
NSHFUP	NSHFUP	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					number of shuffle ups	0	
NUMCLOS	NUMCLOS	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					number of shutter closes	1	
NUMOPEN	NUMOPEN	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					number of shutter opens	1	
NVIDINP	NVIDINP	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					number of active video inputs	4	
OA	OA	KOA	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Observing assistant		
OBJECT	OBJECT	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y	Y				Object name	centering	
OBSERVER	OBSERVER	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y					Observer name	matmat	
OFNAME	OFNAME	KCWI	char		VARCHAR2(32 BYTE)	32	N	Y	N		32s					Y	Y				original file name	kcwi19190.fits	Is 15 characters enough for these? -[ACL]  Column G has correct value.  Column F has been updated
OMICPIX1	OMICPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] overscan mixed with image pixels	0
OMICPIX2	OMICPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] overscan mixed with image pixels	0
OUTDIR	OUTDIR	KCWI	char		VARCHAR2(68 BYTE)	68	N	Y	N		68s					Y					data	/data/161101	Is 15 characters enough for these? -[ACL]
OUTFILE	OUTFILE	KCWI	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					filename prefix	kcwi	
PARANG	PARANG	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Parallactic angle (deg)	147.23	
PARANTEL	PARANTEL	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					Parallactic angle telescope	0	
PIMCPIX1	PIMCPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] pure image pixels	2056
PIMCPIX2	PIMCPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] pure image pixels	4128
PIMFPIX1	PIMFPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] pure image pixels	1028
PIMFPIX2	PIMFPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] pure image pixels	2064
PIXELCNT	PIXELCNT	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] Archon PIXELCOUNT for this readout	1104
PMICPIX1	PMICPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] prescan mixed with image pixels	1
PMICPIX2	PMICPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] prescan mixed with image pixels	0
PONAME	PONAME	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					DCS Point origin name	SLIT	
POSCPIX1	POSCPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] pure overscan pixels	144
POSCPIX2	POSCPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] pure overscan pixels	120
POSFPIX1	POSFPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] pure overscan pixels	72
POSFPIX2	POSFPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] pure overscan pixels	60
